Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA48,V_log2.i._TMT_3_iTSA48,V_log2.i._TMT_5_iTSA48,V_log2.i._TMT_7_iTSA48,V_log2.i._TMT_9_iTSA48,D_log2.i._TMT_2_iTSA48,D_log2.i._TMT_4_iTSA48,D_log2.i._TMT_6_iTSA48,D_log2.i._TMT_8_iTSA48,D_log2.i._TMT_10_iTSA48
Q7L099,0.0083,0.0998,0.0048,9391314.2070056,9529102.371853076,8893248.88152664,8897706.500968063,9563706.796492614,9646516.7861858,9301926.373314327,9258652.12188072,9262427.279474212,8958437.663815232
Q9NZJ6,0.0092,0.1026,0.0048,2212960.500823347,2121095.5773078874,2234980.68062447,2017777.7562418033,2128841.0437226184,2087286.4752863424,2163260.583166306,2193251.0673934356,2091228.4459886798,2220025.073287312
Q969S9,0.0087,0.1091,0.0048,6073229.469507138,5982823.658315577,6616919.695053208,6245520.976262963,6280353.5209662765,6129166.1782244,6100354.578517509,6415529.094885047,6250565.724248432,6406008.66997401
Q12874,0.012,0.1083,0.0048,32381518.60712339,33909104.51926485,35977178.44292562,34662452.29655426,32772679.797287904,31941893.239628598,32143797.840641517,35265708.29355203,35891066.311839975,35424367.786066964
Q9H3U1,0.0107,0.1068,0.0048,34296070.92485736,35005317.59178905,37119816.68519647,36771275.62838389,34179586.07823705,33909104.51926485,33909104.51926485,36318026.90836367,36418289.56593703,37660057.058945835
Q15022,0.0068,0.1139,0.0048,7713310.728812426,7690734.61724561,8195571.413110961,7813199.980118006,7641243.584263329,7824558.1760512395,7671209.813576267,7915642.688299251,7897548.165393384,7825731.273795372
O14744,0.006,0.1162,0.0048,143818878.11881366,139374684.66110462,143818878.11881366,141831009.24305737,147791656.06007063,146151423.4985554,144126986.32455766,143818878.11881366,141831009.24305737,141831009.24305737
P22695,0.0119,0.1003,0.0048,37276207.986921474,38991207.01974919,43878578.10928371,42549260.131064795,41231888.63816577,38765588.74618406,40224507.744564295,41456515.08457296,41286940.83849118,43315741.84622793
Q6P996,0.0074,0.1032,0.0048,9649956.109706882,9640568.67796828,10294800.879074011,10013710.385389179,9928402.202653721,9764848.36167723,9638097.533874292,9882693.450978132,10052657.333118487,10311112.839841258
P62979,0.0037,0.1201,0.0048,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902,1808647572.2304902
P11142,0.0037,0.1202,0.0048,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365,3947691428.8917365
P60709,0.0037,0.1202,0.0048,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211,6548813681.956211
P08238,0.0037,0.1203,0.0048,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577,5044361454.87577
P06733,0.0037,0.1203,0.0048,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053,6072286563.303053
Q9NZJ4,-0.1601,0.1604,0.0048,493654.7625042862,500492.3804776464,771549.2739815831,1132104.6467412834,193372.89748688255,694084.6221510599,342561.12898565707,469468.882412263,702612.111438346,551997.8721011602
Q15746,-0.1732,0.1799,0.0048,11902392.309958536,12281187.162859058,19310112.451648362,27322416.291643523,5296310.26879381,17597000.144102346,8161185.422387411,11564817.55016608,16578945.365795732,13457809.324990943
Q9UHR5,0.0056,0.1059,0.0048,10196339.006420417,9905217.818131072,10227113.070623728,10067534.078420145,10087416.670227593,10395753.03216427,10147578.46664512,10201747.338461656,10010453.723675413,9794277.692517087
O00443,0.0275,0.1041,0.0048,391426.2135628994,395918.7124400404,438888.1462494851,441861.1823912448,412984.61440735304,369171.6699577546,371277.13644403015,401218.90772114624,418590.99494887673,554808.4672260707
Q9P2D0,0.0055,0.1024,0.0048,2753134.210798359,2732748.156490696,2744883.4084436195,2714370.5465782806,2830262.1565658967,2820719.0564269675,2773466.5404777755,2750726.5926159113,2737208.9138117684,2710910.663314388
Q969G3,0.0056,0.1076,0.0048,25357374.132259518,25846053.450315163,26074100.898324244,25301408.771437075,25909502.353458412,25174408.93346625,25429455.582335774,25832093.998462275,26346629.039189342,25870400.987976294
Q16881,0.0057,0.1037,0.0048,141831009.24305737,138855047.4605156,141831009.24305737,136712312.59424937,142386288.1451875,144534515.9900163,141467479.10931686,140641826.408653,139902154.5633611,136045097.6990832
Q9BVA0,0.0058,0.1051,0.0048,3569884.407466023,3572876.5596044883,3690602.2995041604,3473950.5320487996,3653616.248056432,3604846.4553041,3530389.3753751074,3635793.0431206576,3606809.485047628,3608764.3535691355
Q9NR09,0.0057,0.1121,0.0048,39452733.07137176,39133860.73609432,40686062.19551347,38272032.659849465,39390088.43027087,40310987.511286035,39426517.81010583,39133860.73609432,38934950.059878014,39390088.43027087
Q8N3F8,0.0059,0.1039,0.0048,10955937.91545017,10929421.237587849,10970114.36247776,11310273.025146626,11317348.984408647,11363252.025152393,10924638.382945083,11175273.080933604,11244778.208844926,10865293.79956213
Q96JJ7,0.0061,0.0996,0.0048,4916875.07560724,5011304.702550271,5093372.038060518,4867376.725315604,5130932.12443874,4893582.05469371,5027568.979059929,5070569.880783711,4977206.7285502,5091105.6716423435
Q96DZ1,0.0069,0.1067,0.0048,4097375.7198578725,4070995.821471569,4302164.443803531,4197278.348209675,4194287.0797227803,4340532.398207755,4055806.350366817,4204474.719902485,4120858.4564556982,4185923.572153377
P30085,0.0059,0.1222,0.0048,75863653.71397626,74670957.24437447,77792007.4038909,76319515.66358958,77792007.4038909,76764985.2563193,76553463.75960593,77225125.25285266,77792007.4038909,74670957.24437447
Q9NZN8,0.0061,0.1183,0.0048,7153960.391114819,7112882.151343668,7183298.764447054,7096973.654111592,6901670.55979056,6957193.13264834,7094689.031556683,7096973.654111592,7205328.222776889,7153960.391114819
Q13951,0.0069,0.1005,0.0048,24904592.510385998,24476741.427787285,23871003.32510471,23755568.881324224,24512358.558549885,25573045.57242865,24389927.434314728,23923672.375983793,23860724.442504216,24048460.253761638
Q15545,0.0064,0.1211,0.0048,15592894.675590787,15696261.430293288,15607698.733273149,15736239.669982782,15937277.335532494,16228540.023290355,15548413.768863136,15941710.622631673,15696261.430293288,15307575.892806621
Q9C037,0.0066,0.1097,0.0048,3039716.761442952,3041320.294281092,3240174.3179753716,3083571.781337122,3090616.0556660593,3078812.3311848263,3051839.160732782,3164206.0958776595,3110966.071264609,3119973.6844701646
Q9P2Y5,0.0065,0.1165,0.0048,5122733.252385008,5055726.747503428,5054679.822415822,5201395.499836701,5194597.548609133,5294285.811463141,5075381.329678362,5190407.756699779,5070569.880783711,5050404.076400443
Q9Y5Q8,0.0062,0.1134,0.0048,25034930.247644693,25096992.79092979,25554818.163103946,24273136.241580646,25768200.57919451,25004361.85143247,25199472.878168825,25334646.096716017,24857423.30388955,25541848.448162436
Q03252,0.0065,0.1179,0.0048,25846053.450315163,26346629.039189342,27197218.18586952,26795777.46713883,26386839.581686176,27231967.980119407,25870400.987976294,26374340.804074716,26905358.41983988,26444815.605555348
Q15046,0.0065,0.0994,0.0048,107139351.6591009,108485204.75510089,114847789.64157654,107031602.24273758,108177551.65079705,106369855.66143316,108485204.75510089,110484691.7972812,110237781.59392044,111087227.63060427
P17568,-0.131,0.1563,0.0048,2933561.5880234623,3473950.5320487996,4266123.913446628,7560200.5774784805,2403509.6413744725,4019998.2703707484,3050600.3532334445,2944916.524772307,4562603.546580729,4228851.297686033
O60427,0.0075,0.1257,0.0048,5009217.416550309,4966961.591237558,4910322.941602367,4916875.07560724,5167735.428922641,4968530.842465579,4946365.097025549,5030644.040491879,4961358.028151976,5130932.12443874
O00560,0.0095,0.1301,0.0048,10435592.726369547,10125231.234034749,10419781.000060234,10130676.984820157,10347829.26745156,10645099.72895956,10699540.688971326,10262875.907079631,10358590.771702532,9701000.669696035
Q9BQE9,0.011,0.1029,0.0048,816949.7633709445,848856.3706402555,803255.3560754767,778014.0590466635,819419.5965789696,840376.7889322995,856651.1105249173,827383.3213452938,799984.1994852073,763193.1039739891
Q7L3T8,0.0083,0.1087,0.0048,3110966.071264609,3042550.292914932,3123235.3361078557,2908411.5314144823,3210420.916462987,3018391.517027982,3129433.415673981,3125910.60508087,3081849.137112245,3087436.4698389
Q9Y221,0.0131,0.1053,0.0048,474392.3171954653,496295.6279848504,492841.04956994386,480792.5814127376,521239.5718188803,495149.79966097645,502682.4339809086,529105.0749634365,457446.36702777934,497151.23312223423
P25205,0.0063,0.1529,0.0048,174483471.72436398,172873573.99795884,171462009.99874595,171462009.99874595,170180176.14007682,176022837.76912346,171118777.51109263,171462009.99874595,171118777.51109263,172343979.38609794
Q8IZQ5,0.0103,0.1028,0.0048,4355963.42563336,4200378.920241284,3972677.967482124,4434010.789144739,4145293.522780943,4405760.711766009,4176533.5889362013,4173705.917468498,4410607.805652247,4043188.06481704
P15586,0.0083,0.1292,0.0048,15696261.430293288,15857481.573917976,15736239.669982782,15565068.929823985,16590914.214660022,16469470.764795518,15932504.14176249,16013406.429518653,15812289.846680032,15478000.547759201
Q96T88,0.0149,0.1234,0.0048,4685376.39721119,4916875.07560724,5209538.38177883,4977206.7285502,4873824.35888005,4695625.629871344,4681678.485424728,4966961.591237558,4979664.311085678,5527060.29346603
P48634,0.0071,0.1332,0.0048,53885983.471076176,56009038.26131335,55120163.819045804,56232062.9773486,56555786.68869723,56897182.59926729,54840346.089600906,55652496.85915416,55728225.49939331,55368197.4918893
P12004,0.0073,0.1192,0.0048,240132394.63282627,233752010.05181584,228694661.83237,226530396.91946298,237897595.63218135,240132394.63282627,236028525.8602339,232409575.58033782,230712522.3190202,230712522.3190202
Q13068,0.0141,0.1067,0.0048,35520255.417369686,36737839.74661267,31667809.673426542,34347936.8821317,34748869.09079099,31138911.537087515,35062560.03125884,36442529.620212846,36625305.813679755,35025222.264248215
Q96CB8,0.0096,0.1197,0.0048,3160584.859332176,3235058.163134774,3210420.916462987,3018391.517027982,3244263.230739292,3040518.422151533,3146769.9693539594,3242414.8561484264,3235058.163134774,3268358.4819891998
Q06481,0.0087,0.1215,0.0048,1531354.408018844,1567515.339016003,1540455.4398161417,1449910.3515529276,1547571.0764333643,1547571.0764333643,1538664.6481820699,1548347.9451054607,1496812.9345859548,1531931.7673546067
O15067,0.0091,0.1213,0.0048,57018302.75897583,58234332.89718738,61999897.301953584,57649766.9505906,57785375.84251819,58135415.87470692,57018302.75897583,58526227.003671,58677088.423718564,61390707.47650278
Q9UPT9,0.0092,0.1131,0.0048,2822396.996371862,2683797.9843990533,3031724.0846153996,2799524.7422575043,2762361.114332659,2858707.5361080323,2796460.8455580384,2794265.99247562,2871503.48106719,2830262.1565658967
Q96KR1,0.0073,0.1332,0.0048,42364949.10208765,42364949.10208765,41614182.492644064,40656043.547056615,43235284.593756646,42577989.12645636,42240524.999404326,42364949.10208765,41456515.08457296,42128350.09962013
Q96FX7,0.0085,0.1508,0.0048,5772871.173220865,5752926.908177299,5785648.475613375,5775329.466723262,5679343.061847297,5997852.487463477,5859237.6662435895,5684762.396440195,5662073.867062022,5659304.60463582
Q5NDL2,0.0124,0.1046,0.0048,1553442.0681730618,1418668.6044058346,1489965.0301527155,1436017.0222536286,1605175.85527955,1471112.3195393141,1611288.2096564341,1560072.3538207528,1445657.6663901615,1459929.5785638257
P49792,0.0079,0.1039,0.0048,541638012.1922053,575420711.9021043,586260542.3392792,582473223.8273827,541638012.1922053,568101235.6423852,558423525.3501093,575420711.9021043,575420711.9021043,558423525.3501093
P14625,-0.0115,0.2888,0.0048,1091296551.2887707,1091296551.2887707,1137213504.2372062,1079339326.7449691,1091296551.2887707,1079339326.7449691,1091296551.2887707,1091296551.2887707,1091296551.2887707,1079339326.7449691
Q8N4U5,0.0135,0.1026,0.0048,948553.8676828748,834606.3027661856,854181.1763522499,833194.3495700094,888023.2045842094,899752.2379495917,943314.370242029,855599.8001756264,875237.9690147577,814424.6600348884
Q96HR8,0.0081,0.1669,0.0048,7926456.683354227,7713310.728812426,7813199.980118006,7798544.945500795,7860156.189784483,8087693.255210609,7802912.871142384,7771150.708599292,7910875.3544722935,7658733.248459585
Q7Z3C6,0.0171,0.1037,0.0048,540104.3903429796,588506.3473467089,505977.5854098302,555667.4743732053,564743.6741031292,484364.2262186497,582383.8970824137,561969.7465589124,573712.3981621697,578497.8532192416
Q86XK3,0.0101,0.1172,0.0048,1660340.2389246908,1680167.8781599756,1799158.5271323218,1643961.0530777534,1625405.465687117,1729239.792845521,1616378.7282135114,1718664.0311770597,1705115.4099183565,1676360.5323565789
O95347,0.0093,0.1132,0.0048,82211460.05954038,83976464.22984992,91418268.61605038,86881377.41601455,83421454.45039918,85185678.6334039,82665838.74127975,86380717.24884517,87490514.72484572,87800386.20945749
O60568,0.009,0.1085,0.0048,33612535.313192345,32485862.196616106,31367328.568811852,31045218.93455461,34022618.8689705,33039985.091785252,33474003.2151273,32485862.196616106,31613345.466167975,32521071.13629523
Q9Y3T9,0.0115,0.1131,0.0048,1982018.1594137345,1960545.7671912801,2179598.873935845,2088676.2098272794,2125869.681686768,1980892.844872909,2003331.2371805867,2115904.275421696,2155484.7875820603,2135418.0608154517
Q52LR7,0.0126,0.1024,0.0048,499344.2870516448,473672.82824127545,506794.0742040626,445462.3851074868,480792.5814127376,482516.73021900357,458186.81245817966,482516.73021900357,483461.2349093212,513838.8438861664
Q96NC0,0.0085,0.1419,0.0048,20431320.29672038,20176258.932915155,19933966.040440243,19429847.744740084,20009618.977975823,20325581.759924613,20201409.346853647,20201409.346853647,20377184.734260403,19211608.120203488
Q9Y2Q3,-0.021,0.1138,0.0048,21009856.172844227,25678057.260593515,17976156.325980578,21795490.112895977,21881182.039149527,20388477.061726276,22305019.44450932,20440280.6616871,21778091.88111831,21633469.613362722
Q9Y6D6,0.0104,0.1176,0.0048,7242661.304126686,7438196.0851990385,7938477.706434678,7248330.659010872,7632967.511145711,7328029.700433874,7165240.458171061,7782312.648625423,7750477.201289667,7644690.639382689
Q96CN9,0.0087,0.1115,0.0048,7677307.643705842,7802912.871142384,8564913.823939571,8081157.159960397,7802912.871142384,8201855.523519144,7910875.3544722935,7973528.90868958,7992266.724147312,7986666.934511405
Q8IZV5,0.01,0.119,0.0048,1934136.9093263804,1824547.1969258154,2008795.0527656483,1900909.9242951763,1919573.6184093335,1905816.2403763651,1914695.5883596435,1980892.844872909,1843675.0618619141,1983405.7189074708
Q16254,0.008,0.1539,0.0048,7322265.829984234,7211004.99171424,7513976.0662806695,7297362.239830105,7386210.817960176,7573642.750082989,7428460.026673222,7317661.852856354,7397911.237631253,7123318.118445314
O95983,0.0119,0.1201,0.0048,21329319.61463052,21705133.79643301,20982821.20552151,21140957.73670369,21721529.69763006,19506641.612735603,21705133.79643301,21705133.79643301,22646811.214052327,21917903.775420334
P23381,0.0067,0.1056,0.0048,335153623.34490114,328921168.8846827,320757331.44554824,339785017.7953829,339785017.7953829,335153623.34490114,339785017.7953829,335153623.34490114,328921168.8846827,328921168.8846827
P34932,0.0056,0.1674,0.0048,594335670.707729,586260542.3392792,594335670.707729,586260542.3392792,582473223.8273827,594335670.707729,586260542.3392792,586260542.3392792,594335670.707729,586260542.3392792
P35221,0.0077,0.1409,0.0048,55728225.49939331,54759776.40461592,55470029.23365557,55470029.23365557,55305578.80174704,57899684.45637174,55305578.80174704,54759776.40461592,55814653.92148947,53745463.48832186
Q9P2H3,0.0094,0.1177,0.0048,1457874.5696792367,1458634.184629823,1463839.0637356902,1509700.6150541017,1425148.1791721878,1518180.6834896854,1389342.5145133599,1468954.4905493627,1480819.1225495262,1487262.5999070494
Q96F63,0.0088,0.108,0.0048,2350876.6460929755,2249437.2787281205,2193251.0673934356,2238448.335761613,2354531.5112198326,2343497.8003471894,2356877.0670870203,2259111.473352767,2242660.0846266695,2225618.243181884
P04049,0.0105,0.1168,0.0048,1379179.4379248507,1329149.928924591,1352275.1230799211,1287997.8370108125,1343621.0198801255,1330486.6279896437,1270928.0430616753,1349938.0861100142,1423163.5842544858,1349043.2679484678
Q9H322,0.0127,0.1036,0.0048,2003331.2371805867,1993994.8735827813,1824547.1969258154,1836287.6494242696,1924334.7286053973,2077694.7618225676,2022984.6326368554,1841828.7784186555,1874962.6549889487,1826307.5059484148
Q14257,0.0093,0.1083,0.0048,8556166.817647787,8834411.482379105,9614009.57738638,8937219.147124812,8953979.782137664,8808149.956807805,8718682.065737205,9105175.851008603,9317923.401076054,9113690.70883954
P46527,0.009,0.1166,0.0048,495586.3753776864,495586.3753776864,503675.00391716504,492841.04956994386,524610.0063140409,498881.0866396464,509168.0929730224,511918.23080930114,505977.5854098302,495586.3753776864
Q96AQ8,0.0122,0.1042,0.0048,1458634.184629823,1485155.6415180136,1468954.4905493627,1516104.6193882767,1364295.1042380324,1404844.715210101,1424138.1474853707,1540455.4398161417,1404844.715210101,1561738.9374942519
Q9Y303,0.009,0.1324,0.0048,6645243.250768129,6552819.218414017,6844869.094115495,6425186.3642797135,6722941.009453739,6975042.080083503,6726566.3385375645,6621606.922028965,6516589.331308365,6471673.526666062
Q9UBM7,0.0079,0.1304,0.0048,10311112.839841258,10358590.771702532,10994603.566915134,10726427.929708634,10419781.000060234,10527409.153464349,10327071.757217405,10676697.218918316,10699540.688971326,10731817.497245645
P55072,0.0067,0.142,0.0048,455362841.93092954,451905081.890417,475573692.41706103,465844681.0473084,460574935.2241285,471654613.9509712,455362841.93092954,460574935.2241285,465844681.0473084,460574935.2241285
Q14203,0.0084,0.1123,0.0048,58234332.89718738,60252778.683427975,63836276.17228398,60671511.598031975,58677088.423718564,60568809.95206682,58526227.003671,60671511.598031975,60480336.05363013,62394795.947473414
C9J7I0,-0.0258,0.1073,0.0048,589507.9607452375,601411.220962183,420220.8441490602,553770.0792520372,479240.1751163115,478760.02794785565,546626.2322540627,505110.27011918434,516585.20868840883,544577.4996088203
Q9NSA3,-0.0388,0.1026,0.0048,877751.4507286288,996915.5073774019,578497.8532192416,737219.8085127026,740989.7856849536,667023.4424210403,887153.2335501383,732385.1583907759,716362.9112246782,816113.7592778348
Q9NUP1,0.0081,0.1078,0.0048,5359236.900916992,5177498.321281687,4923987.197140737,5211949.952909518,5067049.809287226,5207316.624421771,5229570.850183436,5053633.149151504,5111202.784407167,5218338.89651413
Q8TF01,0.0093,0.1237,0.0048,17385781.46826216,17109962.71253118,17194648.044493176,16308130.264318287,17586933.412543956,18175425.710422236,17088156.746677637,17061053.046582464,16916417.428661026,16681360.716763282
O94905,0.0116,0.1062,0.0048,9908402.538570758,10520226.93508103,11424259.027873417,10891558.863630781,10709033.012779979,10061547.724621454,10454472.180474991,11126567.34512349,10838126.610168496,11259211.023925358
Q13490,0.009,0.13,0.0048,13548820.155816026,13402220.940546986,13271101.836467288,13789506.206585942,13609779.525504705,14324776.460738717,13533163.349626325,13073542.670175469,13548820.155816026,13397086.664539268
Q8TD31,-0.0294,0.1216,0.0048,408470.8017562552,450600.4129000799,490599.89514913526,565543.0527518481,372577.0308046112,461387.6300946113,435651.83368609584,443365.62376366806,465882.29210897477,429910.4788062207
Q9BXY0,0.0094,0.1313,0.0048,1138603.0273109856,1094425.5229883888,1118100.1594774642,1104373.0678164146,1101375.339179147,1153472.805111316,1146995.1894802335,1105150.0255812514,1082674.4254749578,1090706.729803028
O00165,0.0111,0.103,0.0048,3960161.5394907575,4017285.796161252,4526824.546136428,4005019.2604282894,4104640.1012540497,3957516.267653753,3982338.62389037,4239641.598835224,4223096.9882947635,4312906.621424974
Q9H2K0,0.0083,0.1106,0.0048,2101743.4844821035,2164957.2701105783,2068932.318427429,1975221.0009156105,2122717.9950582786,2091228.4459886798,2095442.7570028508,2118755.3492951756,2094154.1909189415,2067792.600515759
Q8WXX5,0.0074,0.1502,0.0048,47777046.64304862,47846178.675912656,48042428.70018548,47214984.796526365,49013847.35039872,49240436.6672553,48180270.246906295,48307085.57274714,48180270.246906295,46614439.36834508
O95568,0.0134,0.1202,0.0048,836978.8723041025,749393.0851328197,796188.2913936176,750593.2808380077,730188.6458316984,807406.827020184,793399.0750404502,774206.3687690279,754791.7088970686,759474.0945094201
P63261,-0.0226,0.1186,0.0048,31263253.96476537,32581584.035021927,35847450.47177513,38765588.74618406,28452387.472104922,36806564.24406251,29948634.927015893,30657140.45301861,32554457.69631464,33945584.473319
Q969T7,0.0095,0.15,0.0048,9430487.690298835,9312291.832112785,9013223.71975387,8834411.482379105,9396046.353910912,9287046.642931033,9291519.898511073,9291519.898511073,9040732.894664574,9262427.279474212
Q9Y5L4,-0.0766,0.1676,0.0048,4995954.232751319,6882209.028368934,3485906.4446198544,4601127.773436547,4166734.773619045,4126690.6423814753,5313734.2609686805,4245789.189100592,4122791.12376751,5032148.651825473
P09211,0.0152,0.1271,0.0048,915402892.6978835,895040857.3696362,790490936.3207628,804265185.4652388,915402892.6978835,852426758.19137,915402892.6978835,867676665.3391874,852426758.19137,867676665.3391874
Q96QG7,0.0128,0.1627,0.0048,6411989.623009909,6119475.524573045,6460521.657697239,6761621.504359816,6145651.08249501,6590965.508549516,6252867.864986869,6408670.520761891,6525156.621383385,6324303.575143643
O95817,0.0112,0.165,0.0048,20201409.346853647,19953385.85749468,19371728.7330299,18856307.305096835,20581847.447133746,20015619.593865197,20180578.978428874,19747600.65691472,19933966.040440243,19601811.21098507
P68036,0.0301,0.1125,0.0048,341087484.8995959,335153623.34490114,242979370.49221316,320757331.44554824,289688184.1457479,263781535.55400243,328921168.8846827,295381088.3059975,335153623.34490114,335153623.34490114
Q14807,0.0139,0.1591,0.0048,2014063.5989665086,2032548.1236284827,2178262.271353139,2140585.721626585,1967147.559072653,2006824.0888672164,2070692.3032677846,2072017.719422468,2145102.6704331334,2110271.0140918344
P30047,0.0162,0.1633,0.0048,837954.5559059427,872668.3507409928,837954.5559059427,873796.4627500343,888743.2611195061,927230.7782444552,884212.6997591727,832409.1223186933,831534.01816574,873796.4627500343
Q15125,0.0177,0.1276,0.0048,1330486.6279896437,1254774.3739531138,1349938.0861100142,1085366.9853922143,1307204.6410323316,1230256.8340891318,1300823.4052690715,1297569.659065142,1275321.9897228244,1283842.2109342043
Q96S90,0.016,0.1333,0.0048,2615361.769207431,2527628.4346700343,2236810.8605670026,2302632.2848653407,2517734.1066340096,2423878.3773200144,2590706.5147018274,2448876.8597041923,2432858.41237518,2409247.0367853893
O75533,0.0133,0.1709,0.0048,104674293.51973502,107446759.34330234,113529318.88944328,109532491.45489214,107247210.29088959,104167170.77704613,105926128.65771317,111087227.63060427,112083577.58808261,112732307.49586377
O60346,-0.0421,0.1634,0.0048,251787.26672518742,230410.03404489224,241342.26939939006,194360.89292615507,305495.82324224716,233531.33391031701,263608.00758469326,233531.33391031701,222747.59661696732,231433.7463836711
Q9UK41,0.016,0.1207,0.0048,15018155.30213883,14407778.487370327,12180982.180902716,14324776.460738717,13102830.286134452,13861790.847997362,14275519.382974138,13548820.155816026,13910450.523424352,14045214.287425494
Q9Y421,0.0327,0.1415,0.0048,1595422.8664774084,1586133.0352729748,1151703.1569976863,1373390.3679690438,1487262.5999070494,1222975.1678587634,1629934.715464194,1424138.1474853707,1499770.2392609757,1564352.787151528
Q12789,-0.0105,0.1004,0.0048,10386734.796444034,10869576.082258437,12154710.365342338,11374507.5454804,11162807.021936184,10811736.944044275,10665419.82430564,11310273.025146626,11150484.404935498,11455230.398482934
P43686,0.0096,0.1868,0.0048,110844348.18810828,108177551.65079705,108485204.75510089,105812229.56623748,111451160.65231343,112083577.58808261,109743685.45673783,108177551.65079705,107741280.06293517,109261814.7924639
P15884,0.0151,0.1479,0.0048,2966573.054072129,2940880.2306345426,2740791.249905848,2628824.1531484746,2961881.0662926845,2905895.214124149,2966573.054072129,2895309.0271723187,2827827.232502779,2757145.055589469
O60306,-0.0114,0.1092,0.0048,35847450.47177513,35591020.89488337,39824708.60809694,40368812.417642176,35713580.64379753,37467256.34582961,36144787.175959,37119816.68519647,38230597.441320814,36418289.56593703
Q86VP1,0.0105,0.2071,0.0048,17692263.640762977,17591966.05825666,17366891.098246213,17341388.23663825,17927519.362747174,18183008.789784312,17695071.923820343,17785249.77650732,17510356.249263562,17169076.914840806
P53999,0.0127,0.1623,0.0048,146597536.60275158,142386288.1451875,147791656.06007063,140246227.18611166,156523207.64065462,151655596.77580255,147482429.85073736,150496131.2794964,145699626.68510145,142775372.72961092
O43865,-0.0601,0.1682,0.0048,14735394.199555485,15977107.386991598,20171939.95201246,22960116.7148247,14126180.301639594,17276462.403095577,14711718.966785735,16051616.862119952,18205658.39497174,17916482.145403646
Q15758,0.0194,0.1507,0.0048,19820198.699879408,20611809.670112114,22622167.19821023,23266841.97146091,19895052.357964806,20600301.119633816,20015619.593865197,22148413.563686296,22266056.316086244,22340535.938587513
P48556,0.0158,0.1404,0.0048,54563721.48289738,51934654.032351874,46117230.14995824,49750000.34939872,52253618.50889882,50959399.09926545,53119520.57304242,51855862.69543369,48669499.74504189,52186803.05891969
O75177,0.0169,0.1386,0.0048,414903.7151641638,439499.16230504174,426112.83730026433,419336.77742672706,473672.82824127545,424263.1643783002,461387.6300946113,435651.83368609584,433265.66009390145,438888.1462494851
Q13867,-0.0154,0.1179,0.0048,115792793.70820649,109924323.27187382,102580445.42404409,100824862.68398842,120760292.87695834,106720190.05562535,116004489.54820746,109924323.27187382,103787029.7017918,106204875.0641224
O95900,0.0178,0.1531,0.0048,881680.8259652749,864586.7552788885,949319.2878964598,939809.594044064,836045.8508935865,873796.4627500343,873796.4627500343,879043.8812980816,935460.7975480077,952869.6663294076
E9PRG8,0.0157,0.156,0.0048,7491015.258760639,7573642.750082989,7926456.683354227,8480125.528445017,7473424.858150059,7973528.90868958,7405481.289230611,7815911.33201783,8119416.716605967,7958591.629059753
Q92890,0.0118,0.1793,0.0048,38838017.93120829,37926155.76055538,36968886.38396737,37045996.61599403,38421736.80884986,38934950.059878014,39256972.484211065,38047383.29119469,36737839.74661267,37299744.17965174
Q9NQW7,0.0123,0.1701,0.0048,34564054.84831334,33742549.306549996,35591020.89488337,31770323.4004608,34777476.09548402,33742549.306549996,34540789.90258594,34391648.86593233,34256770.3962069,34511522.86141596
Q8WVD5,0.0148,0.1665,0.0048,785545.9162771777,820965.6591382335,816949.7633709445,824445.8532533273,785545.9162771777,823123.225712155,768595.1888099692,833194.3495700094,798067.8826894388,841656.4884786918
P29374,0.0142,0.15,0.0048,1965937.8183677157,1897334.503185799,2021455.5223849148,1824547.1969258154,2103288.409755237,2010386.544859402,1943387.8989855703,2011931.9796857818,1953196.5714839185,1964033.2047821574
P61769,0.014,0.1086,0.0048,7057765.8643525485,7149232.945083037,6020052.884325419,6664959.693810813,6354118.39028618,6783865.659962883,6504131.79158642,6366039.685507836,6939323.193659219,6899147.336522454
Q9Y580,0.0169,0.1659,0.0048,5139160.932219624,5070569.880783711,5018296.24785966,4710122.431447053,5261470.768963123,4661942.726769328,5194597.548609133,5225207.105180256,5108282.673535704,5238528.18886001
Q9UHY8,0.0197,0.1191,0.0048,565543.0527518481,536318.6659492283,523859.62533199263,465094.2022081937,591557.4256744572,557064.247139823,553039.135498647,569531.7557925528,528049.9866767034,504664.814810699
P11177,0.0108,0.1821,0.0048,18044837.30566019,18175425.710422236,19284923.80391107,17661321.497447167,18135154.871859558,18194543.011764053,18175425.710422236,18420920.37958913,18588599.7163422,18362017.17297637
