Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q9UK97,-0.0223,0.3427,0.0644,704336.1815973722,676313.5907814123,695309.0057029697,655595.3426484055,688773.7378888848,685577.0310723681,642049.0579342215,681676.4087536088,661020.6334849241,697922.1626445549
Q9H6K4,0.0472,0.3432,0.0644,2839838.172964329,2734385.6874581133,2362394.15267677,2370639.3190754913,2801033.13637756,2467578.020123349,2762423.4967064504,2754379.0268093953,2698747.366953615,2831378.182837164
Q14156,-0.0222,0.3429,0.0644,1704892.3771046253,1862058.6189274166,1688433.689184274,1745140.9587319223,1742983.7760112246,1722536.245891626,1751439.1925056116,1682604.1651552722,1692078.8169348936,1757398.247862972
Q8NBW4,0.0261,0.3426,0.0644,351563.11758155806,367479.33054295694,366160.71027078445,358758.2741702502,327742.77922178427,349568.9283173479,363520.2055111301,353614.5715119219,362709.65412471234,373526.91588307626
Q96ER9,0.0306,0.3418,0.0643,2525474.2302216566,2655020.5372410226,2715854.2560255383,2870648.682745026,2554833.389732288,2625686.824179309,2670474.763734894,2631085.3348750756,2869426.560165147,2805452.197392868
P46926,-0.0371,0.3417,0.0643,40266699.2373607,36713242.94358978,41315000.80256171,36713242.94358978,43861325.02939148,38970943.3842118,40149635.37611581,38577873.89673927,38257379.45782216,37452159.463221125
Q8TD31,-0.027,0.342,0.0643,331422.9310332665,347315.2156361966,341430.3900556046,331422.9310332665,304687.646106415,335525.41159635514,315873.2563900867,326891.8062656399,327742.77922178427,318299.1943948617
Q96EY7,0.0266,0.3419,0.0643,5078936.866382169,5421959.364139643,5019367.088691908,4966732.682385237,5060450.240421889,5021649.136148145,5033627.510378067,5074633.46090519,5463858.30566108,5435482.438834674
Q9BZL6,-0.0419,0.3423,0.0643,810737.236030586,888537.5740651311,921395.7449761701,942616.4545124206,805371.8771457915,813747.6407491738,803557.6968015655,852831.0267409765,838673.2583781596,931797.4068927693
Q9BUJ2,0.0176,0.3413,0.064,38577873.89673927,38816555.06411375,38494548.668518215,38816555.06411375,37186507.16984925,37806943.404084854,38229856.52441451,38644560.42117925,39735764.6163691,39853222.27011247
Q9UKT5,-0.026,0.3412,0.064,2137400.9285671655,2187288.694782709,2136020.7481842656,2008561.7155734603,2154230.6134069255,1977544.8442517258,2037448.3410638408,2112348.8913350753,2094841.7902391502,2214666.00365634
A6NHX0,-0.0438,0.3405,0.0638,892954.9209270919,931082.8548914843,1010020.4058878006,1097831.584095192,936515.9500279992,1005977.5159884754,931082.8548914843,986614.9617386542,886194.0531407018,905831.1521860206
O15145,0.0548,0.3405,0.0638,29970664.595742542,26906072.886818297,22460570.858597722,24563825.94914359,26942785.18575592,28874061.314537607,26000517.097030412,28171690.453265183,27588552.91285041,24843829.911350682
Q9UI12,-0.018,0.3405,0.0638,19987759.382647447,20093386.809597105,20744137.23721106,21207549.00757138,19974258.202212226,20210349.712324496,20031257.970557123,19885822.788365785,20639446.558621895,19956853.63683641
Q96SB8,-0.0312,0.3403,0.0638,8766390.836294997,9042167.486383604,9376442.919716045,9538713.101170236,8220994.057169194,8759452.75565834,8388327.976428272,8709028.903318956,9114204.053200599,8969904.036237853
Q6YN16,-0.027,0.3407,0.0638,20037741.32740275,19685022.694964167,18485391.08057461,18381314.42677646,20037741.32740275,17847380.420553375,19459115.91593304,19076516.31746882,18914668.02760782,19514466.011272896
Q96L73,0.0329,0.3397,0.0635,1944738.7223627532,1820278.4912842417,1855047.798280748,1960155.9377136219,1769727.815620901,1922455.9622020195,1941807.2087288185,1786974.6527312377,2075946.639201025,1843924.5194883645
P55795,-0.034,0.3398,0.0635,1607761.4797733296,1656468.3413256477,1736197.1759578835,1746347.216695468,1503731.40853788,1566744.4045089595,1564688.6608760837,1553500.7744550398,1670078.2965668011,1696852.5559193518
P15311,0.0195,0.3394,0.0634,407032970.6236618,407032970.6236618,422867000.6500962,422867000.6500962,404396940.0663344,422867000.6500962,404396940.0663344,414776273.8041273,435666097.61427987,414776273.8041273
Q15785,0.0366,0.3395,0.0634,13376180.455518855,13874703.635971433,13517608.9631686,14068592.550763644,12012310.365288815,13465281.175248753,12973811.706940744,13238879.811639441,14724725.564977473,14135132.294360641
Q9BRP8,0.026,0.339,0.0631,11510351.38044235,10951128.65480901,11114713.45977715,10894661.602346117,11253738.347074132,11918490.405416816,11824223.100793157,11166249.48799369,11322477.369074896,10551373.53824522
Q8TBB5,-0.0209,0.338,0.0627,13862640.916933622,13651081.720786562,14384971.231039265,14489802.852433512,14308097.810609639,14428563.027446395,14334121.573764628,13832729.556878269,13593095.43623669,13499040.503467998
O75410,0.016,0.338,0.0627,33922604.84820476,33248228.302052207,35001207.05385289,34668299.801159345,34153331.55114076,35250119.43761672,34932471.68472276,34153331.55114076,34366791.94037014,34186837.62596651
Q9UPT9,-0.0323,0.3383,0.0627,2039899.392789599,2097179.764612212,2244266.7781323413,2264079.175756284,2006486.0705733255,1986302.484438597,1987955.083673151,2105949.9952380825,2161813.805339034,2169343.603986425
P63272,-0.087,0.338,0.0627,5392099.320483575,5030563.770927885,3829123.2047675806,3680532.3978401464,5481292.564318662,4498979.149211507,4725148.500689345,4392613.519506107,4103469.61521738,4044764.5959024117
O95619,0.0178,0.3378,0.0626,11483550.104875822,11310182.86914158,11735873.827584133,11414596.530362856,12146780.475717062,11709621.03450086,11974881.800917627,11683031.614118727,11638262.212477043,11792090.206086319
P20290,0.0205,0.3369,0.062,124379246.3760377,120908843.5862179,122328241.37662037,122018256.4502695,129528035.25236645,129922491.2027787,128500730.50325675,124636453.78869231,122018256.4502695,122928638.80165637
P55884,-0.0189,0.3367,0.0619,78800011.25755449,82567234.00022742,81285004.39152172,78475269.9060601,79981421.14355288,75772334.4289457,80132957.60957693,80132957.60957693,78800011.25755449,81095409.18891782
P42575,-0.0164,0.3367,0.0619,5041725.565713911,5016238.142300085,5222304.320814126,5207599.28709188,5163836.709914418,5201020.702960947,4947039.197658816,5087116.101384156,5057626.749390073,5069311.334958636
Q9H6E5,-0.0337,0.3356,0.061,601371.5699286012,567597.9015112554,616898.4603313713,633115.28468576,567597.9015112554,566770.7461633385,535959.6480814355,598701.2803707555,602139.3852579545,614792.4446899015
Q8N488,-0.0291,0.3348,0.0608,9538713.101170236,9007393.011769699,9830883.183140248,10069204.67836536,9700822.277746184,10170029.865088163,9564903.54862565,9161572.091745162,9076298.775166733,9221256.456454614
P56385,0.0748,0.3334,0.0608,19102964.169453554,17070267.848594565,12668724.816078251,13676559.849733293,14004093.272390664,15920377.507484026,15489634.539776891,16730924.027650604,16386837.620129824,15164248.94357457
P09958,-0.0483,0.3342,0.0608,850555.0157503382,862694.3189791775,1018022.2692110424,946073.2608763286,1073182.259193836,913304.3505135714,907615.0334550657,960806.4496774704,853825.479522523,943326.6366546405
Q9BQD3,0.0384,0.3341,0.0608,2579734.743279096,2660411.146628365,2544866.172036359,2362394.15267677,2799106.7352834777,2919737.9487430914,2613479.622749023,2634315.262081273,2656168.059044815,2471411.132473871
P11388,0.0226,0.3349,0.0608,4237292.145791029,4492451.817712969,4421492.711196933,4331129.383821025,4478531.770634866,4189130.5954274135,4644690.806410949,4483757.056467808,4492451.817712969,4504971.192714879
Q6UB28,-0.0219,0.3343,0.0608,1964361.552400513,1948935.426061592,2015345.364269406,2013365.684702264,1890459.2227252412,1992364.8732843383,2025780.793239212,1900625.2890664244,1876708.4998787802,1890459.2227252412
Q99952,0.1635,0.3332,0.0608,1973411.0203986207,1934802.0220857835,1729471.6570080013,1779694.0551059663,2968377.590457827,2094841.7902391502,1855047.798280748,2029652.047293219,1939257.1497777952,4018928.2764931107
Q9GZU8,0.0212,0.3331,0.0608,49777871.97403641,49406785.892101355,49625282.86919283,52479778.680573575,51027715.91634458,53034422.02415144,52845024.55026579,49757439.46480214,51027715.91634458,49431117.96673943
Q13765,-0.0237,0.3328,0.0608,98157859.28754148,91265697.82770352,94723341.55341142,95233390.45559016,99036893.75290407,96651442.5876148,97314686.9223916,95724026.01204224,90648461.57912208,90346073.11267969
P35237,-0.0225,0.334,0.0608,143498513.3796056,142489801.17652085,154257963.61787602,156714031.78262323,150650289.0388314,150650289.0388314,147843947.2861004,146191844.49631238,145438865.4996151,145438865.4996151
Q9NRW4,0.0359,0.3352,0.0608,455895.6822311242,413598.97077400755,415418.5546603926,413598.97077400755,484115.570346553,451129.9585858679,463963.51368016074,456773.8360161164,434132.6582778815,427901.27436401305
P62701,0.046,0.3331,0.0608,58625692.36257583,64608774.30045734,56130415.384752974,54651739.49582274,54203100.78150771,52175867.2573954,60045856.10257294,59606285.68472468,61857192.079217575,63950756.51520921
Q96E09,-0.032,0.333,0.0608,1725341.7215456157,1705752.4289651944,1790896.7452731167,1872001.4477718344,1723697.4516787198,1905617.0819315151,1707547.416180716,1708538.018034379,1677579.3299227038,1632279.1326491504
P31949,-0.0724,0.3327,0.0608,66093800.51623724,57200385.331859566,43815059.12787395,50366759.22134507,51989613.70828911,54779613.45095386,46568691.18708179,54779613.45095386,50286083.89709648,48021878.04623667
O43149,-0.0176,0.3349,0.0608,4100729.1578437667,4021601.746490532,4007439.5288483854,3810399.9917100375,3996917.4893155955,3848404.5909499805,3959131.4569876986,3943297.808198897,3990075.127651965,3949537.9118184512
Q9H5Q4,0.0342,0.3329,0.0608,4926689.12663604,5227861.463318243,4749693.70422272,4663153.144784972,4691769.477675631,4553626.019784511,4941949.884732222,4882101.233634399,5135982.158058923,5339799.234937054
Q9HA47,0.0265,0.3334,0.0608,1078528.1341438359,1053990.2130155647,1011302.4026248814,978545.7518574808,1120213.3686671567,1075138.0454332137,1097831.584095192,1051267.5102517116,1059153.5738893047,1051267.5102517116
O75030,-0.0262,0.3337,0.0608,8942121.079865811,9235668.435573094,8621099.52488305,8556948.63598555,9470932.509557258,9175903.382958476,8912816.914882554,8766390.836294997,8796978.711018017,8353687.705034841
Q9GZY8,0.0378,0.3331,0.0608,2476393.179084185,2425920.025973941,2222277.87067043,2032184.2912147627,2391641.5839833193,2270078.9145647828,2421807.324191121,2365597.3963156785,2416727.7857968896,2353431.3022020925
Q8WUX1,0.0232,0.3338,0.0608,3730971.1402247604,3680532.3978401464,3796576.24287923,3701974.738711552,3420596.427815908,3773832.6039558663,3734402.3931050985,3568597.1804968077,3790691.739260824,3752451.748071212
P0C7P3,-0.0235,0.332,0.0607,1878242.433885447,1864592.9156105574,1980821.9692848977,2063595.6503273463,1964361.552400513,1998182.798978184,1888962.6300018409,1902623.602912622,1918419.6227271205,1881590.8253015522
Q9Y5Q9,-0.0212,0.3317,0.0607,1457544.5504575854,1554718.105057781,1453966.7835342744,1526487.007917107,1494875.7957478066,1411868.3110869895,1483589.8375632984,1454710.1045305606,1508306.6934698916,1520148.2011562532
Q06323,-0.0188,0.3321,0.0607,93870717.44921759,93699400.39675549,90516126.98958683,89956802.13357098,93699400.39675549,92822942.75252941,93870717.44921759,91826252.91342643,89433972.89270225,87867327.56105918
Q8NBN7,0.0373,0.3318,0.0607,7484942.278269883,7848895.277292043,7019316.18138655,7053973.816557225,7323952.937644647,6700076.883776234,7546547.393248454,7696382.338659234,7690466.961882111,8100159.692770035
Q8NBS9,-0.0277,0.3323,0.0607,227436840.2193475,221935900.98801175,215068031.15401012,213655632.5458872,235848680.7355677,221935900.98801175,231989037.11549574,215068031.15401012,217724957.47434434,206108821.07964832
Q9BXY0,-0.0271,0.3319,0.0607,1075138.0454332137,984562.1617033824,1138279.6826586083,1062865.3435741619,1026371.4679405409,1065427.526912521,1005035.499513784,1043142.766009903,1034968.7021085664,1034968.7021085664
P16401,0.0308,0.3319,0.0607,20932784.10371212,20590745.08972247,19579801.321030308,19579801.321030308,21962540.639324445,21734215.402709242,22199336.472964503,20712402.924377903,20468786.80689382,19741406.85313923
Q9BT73,-0.0287,0.3308,0.0604,10155174.60977993,9772332.967858523,10815318.829690851,10310434.886441132,10490513.119595265,10835641.787544396,10087154.05170643,9929291.996133454,10247150.365317488,9451213.256776692
Q6P6C2,-0.0201,0.3308,0.0604,6989841.058705119,6846830.894540105,7027879.283527453,7138043.882578718,7425542.703725379,7150708.043527325,7159304.941042244,6784344.83283361,6956730.298046241,6882789.131484217
P61353,0.0461,0.3308,0.0604,14157549.026624607,14258984.564955162,13009524.621567808,11475228.69296178,12598145.912266012,12656120.80508757,14522964.925632564,13816122.94210012,13694301.641080167,12807027.140710032
O94822,-0.0314,0.331,0.0604,2413682.2602885575,2534021.720513948,2431763.1016837084,2385716.063632568,2417440.7334394786,2196597.7636539373,2319427.2896019304,2505870.796354662,2330751.1691837115,2585854.8590636738
O43542,-0.0207,0.3302,0.0602,836606.6267312611,805371.8771457915,865577.8045601888,862694.3189791775,862694.3189791775,843730.0737665107,865577.8045601888,814889.5870676022,835414.0376091787,812517.4940513824
Q14376,-0.0236,0.3302,0.0602,5428810.970967232,5695843.514095335,5532852.872414947,5544154.879624182,5291947.79924727,5170913.712625273,5235212.54568144,5513469.695620335,5418964.329895429,5718111.732578193
P51790,0.0407,0.3304,0.0602,5617201.3229967,5728264.979442714,4923971.940840513,4869613.061767713,5406052.943055914,4950787.891456711,5621583.622635657,5473751.654226154,5538551.552937262,5692822.235296646
P61160,-0.0172,0.3292,0.0601,59437645.83679975,59805849.79510685,59866803.66901763,60457961.09267198,60552518.082680814,61585129.90913761,60724913.330887266,58070635.23550355,58535252.298655696,57732032.43498563
P27708,-0.0282,0.3292,0.0601,74801897.41502686,78475269.9060601,80738197.89902207,76140078.94737972,75772334.4289457,70276232.25980565,73362207.74893893,76358117.50993365,78606424.34071635,80132957.60957693
P24864,-0.0564,0.3293,0.0601,310235.05773076747,287433.47404801415,285271.4987430944,356074.54285959015,285271.4987430944,336779.3464742044,289040.00915190193,291945.435593675,286515.83108751697,261004.20057395997
Q16658,-0.0255,0.3297,0.0601,419880061.26059514,457400626.21336883,440297764.9654526,430020590.3378688,457400626.21336883,419880061.26059514,440297764.9654526,449058434.67094463,411687047.9584816,445541503.9979859
P30101,-0.0229,0.3295,0.0601,366937621.91308147,370347644.38631976,360585574.2720899,355912679.66724837,358530882.07850504,337212372.5951769,355912679.66724837,352210585.9042145,358530882.07850504,381072642.8241612
Q14966,-0.0209,0.329,0.0601,33093715.515681833,32957715.769155897,33922604.84820476,34849423.14784062,32654489.082685366,34775171.64688837,32774390.378610842,32468042.245757032,33058088.47531798,32018203.353897594
P60174,-0.0229,0.3296,0.0601,1081897074.5568926,1081897074.5568926,1123285039.7701519,1123285039.7701519,1147822783.2600098,1081897074.5568926,1147822783.2600098,1081897074.5568926,1037651720.5884242,1123285039.7701519
P14854,0.0573,0.3295,0.0601,17960108.75050612,16120952.258051312,13309040.31764516,14899332.88573042,15106800.230368633,17299551.98050568,14702448.487544626,17005651.357282665,16505887.881163228,14817041.813149331
Q8NC56,0.0255,0.3221,0.0599,1784146.3984034224,1772175.8297329799,1696169.8215992984,1578306.4379166171,1728401.9463722894,1779694.0551059663,1684794.9074022768,1784146.3984034224,1749453.5994740373,1707547.416180716
P16989,-0.0291,0.3207,0.0599,23072110.12473652,22264599.272472236,21611951.74418056,22341088.15047904,24294351.724367533,23131039.406981867,23610776.6108388,22033927.96661609,21327673.144258574,21228968.828661915
Q8WXW3,0.0346,0.3243,0.0599,588289.348641798,566770.7461633385,660111.7762035027,646065.696417073,574101.8026336847,616008.4562180404,613747.7649100086,589149.2153957599,644585.7592897733,641105.931053496
Q9UI14,-0.0259,0.3277,0.0599,990776.4076488158,966444.2791938521,1080342.2899323648,986614.9617386542,950758.4826175888,960177.6038813911,1003186.4803988162,969289.8912937839,948432.3915078348,1001638.8952743632
Q9Y244,0.105,0.3243,0.0599,8492719.203745078,7095409.259960502,5049050.092459967,5572326.531885206,6730781.066862339,7982881.307338719,5994717.38441262,7707368.771454577,7609703.38485867,5850259.787614726
P20674,0.1087,0.3212,0.0599,20882510.823356576,17931906.173404988,11941398.58361196,12633533.14764079,17268875.428852323,19261823.733151793,15609550.201411797,18292722.485846724,17583120.933383986,14702448.487544626
Q8TCJ2,0.0253,0.3218,0.0599,8239958.495922785,8415746.339015082,8564732.161442537,8106801.907082169,8253305.770443251,7754724.514731003,8644676.94431549,8501210.366280172,8617581.098958822,8833976.65997861
Q92619,-0.0205,0.3265,0.0599,3021401.1666613794,2962396.9323632065,3215224.020385109,3156360.128502575,3154804.0517840404,3109368.125030577,2993641.805393507,3012729.3648889377,3144773.868121858,3026656.856532993
P42226,-0.0287,0.322,0.0599,4825950.37568555,4842961.119518406,4559962.470298735,4450718.669323681,5160495.334785438,4482720.659348213,4785094.381091802,4785094.381091802,4615151.158255325,4678618.84445244
P46109,-0.0214,0.3266,0.0599,177380733.92373636,180084000.4624764,182053831.1060926,184739992.02038503,192628059.46523538,184124778.65117827,184739992.02038503,184124778.65117827,172963984.20773742,177380733.92373636
Q9NS69,-0.0391,0.323,0.0599,2820952.3573719454,2919132.9737500194,2661866.634276433,2831378.182837164,2411879.7677820604,2746475.078056473,2488290.73339039,2655020.5372410226,2557983.610597927,2816615.085671545
Q86VV8,-0.082,0.3208,0.0599,3941780.170071281,3761764.4136696355,3267503.2266437225,2939135.9462375836,4340927.118034496,3317702.352246124,3774910.1622967967,3748177.331885603,2783377.0387586444,3560341.67956749
Q9UHL4,-0.0498,0.3249,0.0599,11849643.82784748,11426503.9603019,12687544.7937886,14164617.81366845,11683031.614118727,13531056.002620483,10986220.368858088,11709621.03450086,12012310.365288815,11442061.039473183
O43292,-0.0307,0.3229,0.0599,999946.4146956624,1059153.5738893047,1029229.5478407633,1018022.2692110424,931797.4068927693,925960.887559222,964144.2665751037,982174.3018531981,999946.4146956624,1060279.5568041364
Q96T21,-0.0536,0.323,0.0599,582572.8973750526,552682.1795150412,436358.952270316,563509.3176288973,478396.6428860767,511405.0849700669,489254.12534169236,504422.3973386889,519590.5944454882,479705.5315547607
P08133,-0.0201,0.3229,0.0599,6221495.3661136115,6188473.004262652,6696322.777659658,6516364.571477717,6262449.352948485,6241642.213183102,6107595.473077909,6262449.352948485,6418526.698265606,6403402.163031995
Q96G23,0.0286,0.322,0.0599,6642094.922791091,6821535.453017724,7061725.589265309,6793910.112744568,6865200.287753168,6550812.431262085,6635293.0341350585,7016436.735893976,7101022.31597585,7609703.38485867
P49815,0.0488,0.3214,0.0599,287433.47404801415,261004.20057395997,318299.1943948617,269018.208621,274067.1880134909,332917.28008421673,284539.99958903453,289040.00915190193,290790.16092676285,261853.30347239284
P61009,-0.0313,0.3207,0.0599,2934267.137162541,2899693.5330334376,3076650.423947755,2896345.824057168,2711700.0210299827,2631085.3348750756,2804149.9152746256,2826756.3776105237,3068665.345426002,2881827.7580868625
O00330,-0.019,0.325,0.0599,27415628.08504166,27127280.134702094,26089948.127902362,25771781.989747494,27035529.56410725,26589998.315295234,27331491.591468506,26123159.13234737,25871081.33683165,25771781.989747494
P04632,-0.0262,0.3275,0.0599,44724738.46111331,44724738.46111331,40617775.65718966,45104636.30751769,42778144.75968128,45196627.83603902,41662959.266332276,43333508.6971311,42190378.073329955,41580727.38051474
Q9Y303,-0.0294,0.3232,0.0599,4337728.36062719,4421492.711196933,4638244.045374697,4871811.726486026,4231145.039393287,4426915.6682347795,4310743.737730159,4347366.153758339,4283757.16761817,4659819.493837411
Q14444,0.0172,0.3262,0.0599,97646757.3395683,97091530.769303,97091530.769303,100197856.1625617,96651442.5876148,101990024.48337324,99859949.41022842,97091530.769303,100197856.1625617,95487823.6166458
Q8NA75,-0.0199,0.3244,0.0599,1561508.9849510477,1603281.853726381,1655057.6843183339,1694559.096558684,1664918.238627111,1665450.2983930127,1607761.4797733296,1610386.0060462889,1569926.1771577217,1612013.3376886258
Q9UK99,0.0186,0.3218,0.0599,2052168.2122049895,2032184.2912147627,2165190.8263814854,2153434.0345961284,2118666.2653280757,2203233.545591571,2104975.775680743,2122991.55247635,2085781.0043378754,2139582.3841338013
Q8N6T3,0.0202,0.3269,0.0599,34631977.198202066,33922604.84820476,31883966.012539636,32865216.20242669,34399577.502786025,35046177.70095306,33970408.00107916,34051749.57831658,33608825.47529258,33333446.816097137
Q96I59,-0.0266,0.3229,0.0599,2765234.577157324,2948634.5765235065,3138892.935069495,2945140.316673193,2910213.9321087734,2790372.313534298,2786599.4470802937,2875924.3178968225,2942683.8242325233,3039613.584819133
Q8TEV9,0.0295,0.3234,0.0599,958848.6336187642,993713.342133338,990776.4076488158,1111692.5188633974,997387.087528977,1072786.6659374647,986614.9617386542,1057099.9859420883,1027167.9626736606,1008668.0746544901
Q13049,-0.02,0.322,0.0599,1357234.9070664279,1318886.1209717132,1399383.6110553553,1458598.2928612863,1357234.9070664279,1348782.3856101437,1368903.8153833263,1367983.425550025,1368903.8153833263,1338089.7084821465
O60884,-0.0161,0.3218,0.0599,60629637.04142049,60925634.29101795,59728457.1452472,62366131.18976766,58762050.34585287,58935872.46440185,59129737.63764909,59866803.66901763,59866803.66901763,61231213.10173291
P57682,-0.0334,0.3281,0.0599,1633105.4857854908,1548491.421541751,1641911.4699313198,1708538.018034379,1561508.9849510477,1763199.5742666544,1505063.9525418493,1571336.7563753675,1554718.105057781,1522119.7984941993
Q96A72,-0.0163,0.3268,0.0599,63265101.53616324,64066285.8950507,61407848.8587117,61660252.86181082,61270233.77062238,60399202.71741851,61660252.86181082,61132307.99546613,63436318.43473126,61528614.903422266
Q8TCN5,0.0868,0.3278,0.0599,4368016.66557607,3905493.2865853347,2884427.457850815,3019302.9077627547,3869910.4714180497,4261191.477234086,3431870.3958613263,4087124.8398803445,3852670.8899652897,3373536.265009513
Q15424,0.0267,0.3207,0.0599,88069352.91425523,93145322.04482384,90229370.19946738,93699400.39675549,85170824.49191953,88069352.91425523,88830792.71884258,89956802.13357098,97314686.9223916,94601796.17237042
Q8IYU8,-0.0448,0.3216,0.0599,458231.3313369005,437021.4601077861,502107.601209245,472106.0351057656,406984.13469440443,392323.70960443694,451916.9175895307,434132.6582778815,467056.0084710741,460165.1048566227
P32322,-0.0197,0.3226,0.0599,122604868.7510715,124198357.2062741,117131115.248463,117131115.248463,127220750.36799029,120291933.41246134,122018256.4502695,119946066.00940616,117948957.79653268,119548714.82976137
P11908,-0.0299,0.3223,0.0599,8663276.903055867,8048630.643388999,8514981.589873897,7782823.989989885,8885313.629326481,7918223.506488268,8679922.976920884,8269205.71690092,7879999.295370247,8265670.310605117
Q5JUR7,0.03,0.3241,0.0599,646065.696417073,651751.7247276152,653002.563579268,669906.0288607262,598701.2803707555,676313.5907814123,653002.563579268,608058.6755993125,699132.7682961546,651751.7247276152
Q9BQE5,-0.0394,0.3257,0.0599,1617276.430886492,1630180.2135598992,1824365.2438772966,1821112.4526736261,1542661.338326854,1711467.3626260515,1554718.105057781,1547121.3073535464,1705752.4289651944,1678982.9975205974
P00367,-0.0237,0.324,0.0599,156714031.78262323,158950750.78614312,166871272.50617963,172963984.20773742,159145771.03633064,167614676.8005985,160186299.44177684,158654106.21181917,159565168.6160004,155045912.33316126
P60866,-0.0439,0.3221,0.0599,36071961.5125967,35948463.42792019,32292288.94431401,31278146.77613746,37149432.07951064,31022271.911226254,36355649.65315344,34567173.35929529,31130863.52841971,34430877.16851065
O75369,-0.0136,0.3257,0.0599,215068031.15401012,218874721.18919396,212738199.86394203,217724957.47434434,211207436.323688,215068031.15401012,212738199.86394203,213655632.5458872,211207436.323688,212738199.86394203
Q96IU4,-0.0249,0.3271,0.0599,14675134.90542966,14406339.873605812,13887002.669455897,13780444.99321812,15115083.048914026,14352101.87254127,14836935.345832685,14164617.81366845,13546568.396774102,13729342.114607133
Q9UKS6,-0.0555,0.3223,0.0599,180670.73597862865,185479.11981284592,182661.31892452817,223263.7186088449,161139.01653102715,192637.23710819482,164356.06504817362,180670.73597862865,184536.04032588407,172116.1071580307
Q17R31,-0.0188,0.327,0.0599,12619203.611499676,12524839.671168158,12548333.9187193,13186818.491708552,12860296.50666003,13132545.707707062,12736906.437380243,12385119.217053356,12282199.531329622,12385119.217053356
P05362,-0.022,0.3275,0.0599,7872263.169197294,7860354.835310983,7386730.540158613,7436001.290717424,7570711.2835327275,7189777.1311839195,7690466.961882111,7631478.939477085,7304022.201970015,7735357.560908366
P50416,0.0265,0.3261,0.0599,3467144.633995895,3624701.899264123,3664677.696083313,3420596.427815908,3805796.8678523414,3526303.112758604,3608603.041576635,3593617.9539699787,3696601.330313037,3887450.838323175
P46527,0.0414,0.3231,0.0599,1147328.7637310459,1097023.4541979765,1177289.3061376284,1166976.3152687072,1339722.7488741393,1327784.835948366,1178622.2940809322,1270085.5181599567,1152786.1524125375,1166976.3152687072
Q9UKJ3,-0.0187,0.324,0.0599,16438280.724240197,16370468.221581662,17322486.18650737,17468721.15575324,17179299.323574692,17179299.323574692,16877279.21225107,16473321.639056675,16505887.881163228,16633860.013212204
P14314,-0.0215,0.3262,0.0599,133012065.74312258,129922491.2027787,136093889.3477964,139883729.00840595,136987682.92421442,139152314.10429096,136093889.3477964,128975154.1600774,132444207.74366786,129303559.53087318
Q13416,0.0194,0.3259,0.0599,6619470.830670723,6812331.829969442,6494807.025037305,6431617.594991964,6285679.31754927,6440358.156503283,6587392.897925636,6530221.106148713,6759126.5255890675,6762805.305901259
Q8NHP8,-0.0235,0.3212,0.0599,13729342.114607133,13178882.529381359,13862640.916933622,13637503.773930315,14702448.487544626,14044400.820902327,13601575.63328284,13729342.114607133,12929744.221571,13669125.103721239
Q96QG7,-0.0262,0.3247,0.0599,3480778.9580878015,3429648.3016173495,3598098.7467717202,3806703.384822422,3335867.1400249368,3600873.1072911303,3379040.5431692526,3490810.618365553,3453678.28649993,3395975.5234402893
Q8IWR0,-0.038,0.3223,0.0599,434132.6582778815,423199.11649381724,456773.8360161164,485987.2670820779,413598.97077400755,458717.59809219977,393248.7924506839,418889.155613028,442385.8943996025,442385.8943996025
P98179,-0.0259,0.3266,0.0599,27828622.266298667,28897041.693554617,29742790.847929463,31564522.264649317,29457063.64004289,30398874.838079274,28137849.388719097,28433178.128769867,29330778.745019563,28497756.083653517
Q9Y3D6,0.0627,0.3214,0.0599,16747514.672047682,15533806.347396895,12084774.60803525,12115884.127143672,14107784.620057896,14085378.047847265,14286933.414876936,15471749.436284088,14899332.88573042,14398416.791474694
Q92538,-0.0219,0.3274,0.0599,7860354.835310983,8269205.71690092,8082670.864462708,8039127.883872978,7598529.508615969,7529455.562216502,7731060.943671033,7807880.327495023,8082670.864462708,8096510.237233139
O75792,-0.0218,0.3249,0.0599,18065936.535252243,17761559.710099284,17154408.434667148,16610701.195784304,18381314.42677646,17055819.622863032,17856985.019208353,17213452.836768325,17213452.836768325,17268875.428852323
O15117,-0.0205,0.3247,0.0599,1453223.8423566902,1444039.6248032942,1441394.4352277243,1478361.7146606226,1545626.34567561,1494875.7957478066,1422687.7453133925,1496318.37224658,1438386.3953984948,1406260.8238722882
Q13243,-0.0237,0.3219,0.0599,36861583.45378697,36009146.52650701,38359890.33151031,39650513.1123949,36475412.80673702,38577873.89673927,37149432.07951064,36115324.56468699,36861583.45378697,35551010.45749592
Q96SI1,-0.0293,0.3246,0.0599,3204116.4030310665,3135648.7291309107,3221179.7983756308,3206322.1399202365,3528334.0111810155,3364657.232335395,3333176.9087255127,3150883.6030636285,3085090.4566963217,3033582.970714731
