Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
Q8IWI9,-0.0318,0.4293,0.0362,5733961.471656002,5798239.31754443,5869775.356467955,6201869.7650469,5446957.61368853,5473751.654226154,5746395.857741989,5584116.423497967,5790791.691797946,5643642.5713901045
L0R6Q1,-0.0437,0.4286,0.0357,4426915.6682347795,4165741.97122998,3683061.4311267515,3965116.214080201,4063360.4014268676,4170544.03348362,3930943.2079700907,3879793.1851311754,3875826.419967869,3721694.953677201
Q9BY11,-0.0533,0.4284,0.0356,1186309.748707444,1245937.6558426712,1227291.1252079357,1304697.0663309535,1280674.578138088,1346062.4275576698,1237953.7879782787,1222708.3150222185,1060279.5568041364,1113597.757184348
Q9BZH6,-0.0507,0.4279,0.0355,19823847.51997876,18887217.747741662,21372401.3655182,19122368.08824976,22668927.171604767,19020069.077095103,20694848.193958346,20521905.948105633,17481300.735338185,20014640.684572287
Q96ST3,0.0211,0.428,0.0355,13651081.720786562,14428563.027446395,14062215.666459592,13887002.669455897,13832729.556878269,13784675.595514428,14076316.86918485,14138489.786259338,14138489.786259338,14308097.810609639
O15145,0.0588,0.4273,0.0354,29970664.595742542,26906072.886818297,22460570.858597722,24563825.94914359,26942785.18575592,28874061.314537607,26000517.097030412,28171690.453265183,27588552.91285041,24843829.911350682
Q86US8,0.0569,0.4276,0.0354,208974.9137787016,224917.9582412292,244403.8811721539,246508.89328632786,216338.78082502334,223263.7186088449,241534.72466472027,228697.70298719205,236520.27269470232,249454.41193488616
P29353,-0.0257,0.4273,0.0354,18922516.509910356,19065756.62766594,19122368.08824976,18978540.450419184,19503870.95639422,19503870.95639422,19076516.31746882,18745402.53093276,18074929.070674554,17917505.72876539
P27448,0.1096,0.4256,0.035,1219153.7770331434,1435237.1716683959,1709932.6483642994,1950051.831508735,1355005.502959321,1539781.40217968,1535483.7779913289,1648647.6301582635,1771019.1606365552,1725341.7215456157
Q92636,-0.0279,0.4267,0.035,3727749.150371444,3833782.045641509,4076961.069320693,3848404.5909499805,3934452.035476526,3957722.4475202006,3807610.0913268304,3730971.1402247604,3708155.953943483,3724354.8339336347
P61353,0.0521,0.4262,0.035,14157549.026624607,14258984.564955162,13009524.621567808,11475228.69296178,12598145.912266012,12656120.80508757,14522964.925632564,13816122.94210012,13694301.641080167,12807027.140710032
Q9H2S9,-0.0441,0.4264,0.035,5198141.623742766,4989698.93784252,5632898.909931675,5911432.6797708,5004993.587582296,5459919.652105132,4997034.81888127,4950787.891456711,5264008.4709006,5095482.664382955
Q5ST30,0.0313,0.4257,0.035,1764717.2781179287,1763199.5742666544,1786072.4348272642,1840850.5306819999,1707547.416180716,1769727.815620901,1749453.5994740373,1736197.1759578835,1860139.192195751,1884385.1144066534
P14854,0.0623,0.4258,0.035,17960108.75050612,16120952.258051312,13309040.31764516,14899332.88573042,15106800.230368633,17299551.98050568,14702448.487544626,17005651.357282665,16505887.881163228,14817041.813149331
Q9UHR4,-0.0241,0.4261,0.035,32567901.78332564,32292288.94431401,32544361.862227388,33922604.84820476,33058088.47531798,33190770.1514557,32888488.0428384,32018203.353897594,31094860.304462582,31464032.155366704
P20839,0.0289,0.4253,0.0348,24281826.320647378,23756793.497160964,24106031.52737603,26197135.962520026,24723728.813421044,25508426.278383594,25800906.696535237,24696968.85671588,24241990.71860733,24526864.387702107
O95825,-0.0357,0.4248,0.0347,16786262.7226042,16026418.502244793,16134394.93797039,15968688.344595496,17444759.471635435,16730924.027650604,16730924.027650604,16082955.351151764,15039726.335190613,15263524.737816244
Q9P2K3,-0.1548,0.4215,0.0347,5544154.879624182,5584116.423497967,8688309.70535177,7690466.961882111,8048630.643388999,7997650.468987985,5503969.367401812,5459919.652105132,5548382.852345481,7212591.972739346
Q9Y2V2,-0.0272,0.4225,0.0347,13148477.594830075,12966447.108032873,13043668.7231656,13209336.897486804,13637503.773930315,13425520.63033021,13329775.897467433,12698542.653400684,12554377.068614114,12360933.97838046
Q5VUJ9,-0.0805,0.4191,0.0347,258187.91706787448,244403.8811721539,323374.6226839713,276169.04968506226,246508.89328632786,291945.435593675,249454.41193488616,236520.27269470232,263097.9697265942,226252.08473595124
Q96QT4,0.0381,0.4241,0.0347,419744.5855994316,410779.1213024001,420697.1181908176,439177.05606343085,403945.02028822777,416449.11469190655,409180.6509575351,425858.6061945902,449877.8059802253,435584.1884110707
P14406,-0.0859,0.4207,0.0347,584676.7429831221,585603.3170574534,418889.155613028,442385.8943996025,458231.3313369005,413598.97077400755,477119.79589278233,497484.327203942,490311.3048822798,453658.6903755163
Q9NU19,-0.0442,0.4197,0.0347,1414725.2719202675,1403356.6087902405,1562248.4412930072,1393728.983842203,1598947.9551494743,1526487.007917107,1442376.5237860482,1348782.3856101437,1390549.5085103202,1397457.153924175
Q93075,-0.046,0.4214,0.0347,1361655.1642176574,1334144.0918842454,1446220.9702771008,1473091.4852686871,1403356.6087902405,1509937.182417048,1308039.3394046212,1389317.3414287574,1256800.4921383227,1291197.562893075
P51790,0.0481,0.4236,0.0347,5617201.3229967,5728264.979442714,4923971.940840513,4869613.061767713,5406052.943055914,4950787.891456711,5621583.622635657,5473751.654226154,5538551.552937262,5692822.235296646
Q92551,-0.0365,0.422,0.0347,643262.3522393444,637053.8443840967,635395.135741961,651751.7247276152,593556.9610322891,600781.6446096039,593556.9610322891,645523.9646221974,620227.1909645193,602826.8789730794
Q15637,0.0278,0.4233,0.0347,96266422.40604672,97314686.9223916,103126546.96644937,100624185.88264705,94009118.9361157,100385561.51121508,95487823.6166458,99273047.13202378,102739260.95175211,99859949.41022842
O00116,-0.0329,0.4209,0.0347,25111840.067064017,26502986.798789006,24696968.85671588,24802364.177348807,24676791.49477696,22860387.140476774,24241990.71860733,24281826.320647378,24843829.911350682,25964739.94299453
P14316,-0.0361,0.4224,0.0347,2932166.2417868073,2838638.9856370282,3253362.4992541363,3045510.736998563,3169053.8408161066,3026656.856532993,3057622.268793485,2968377.590457827,2861657.7945699785,2853291.038368684
P57076,0.0238,0.4196,0.0347,43429613.26347204,43052557.30804759,44435703.096068725,42778144.75968128,43000536.975372754,42146679.55777971,43779323.02486817,43383877.017454624,43779323.02486817,45834975.9276032
O94817,-0.0537,0.421,0.0347,3068665.345426002,2788566.4512772406,2758298.0191946253,2643524.853824121,3264978.452635804,2723868.5274284557,2980244.7604351756,2896345.824057168,2520160.7339763925,2786599.4470802937
Q9UNS2,-0.0256,0.4237,0.0347,41948789.378334925,42655521.91349085,44223745.72640688,45783351.777749196,42408548.515894,43383877.017454624,42536196.192569084,41438965.7403698,42408548.515894,42100396.65126345
P49321,0.0251,0.4202,0.0347,561027768.8894404,561027768.8894404,561027768.8894404,590778322.8315948,544360120.9422708,590778322.8315948,575944358.522237,561027768.8894404,561027768.8894404,561027768.8894404
Q96AT1,0.0344,0.4194,0.0347,21228968.828661915,20046239.7884029,20639446.558621895,21149092.74398657,21092335.440129925,22748453.426928315,21893501.770638775,21189177.4715697,20495946.22748912,19678115.227739643
O75882,-0.0406,0.4245,0.0347,629152.9412627683,587587.9155977322,649997.9173208893,686226.540932989,616898.4603313713,602139.3852579545,628385.4193099246,624918.4720562842,605662.2719737444,601371.5699286012
Q15398,-0.0192,0.4201,0.0347,28615045.994073715,28629896.915383875,28996131.880449314,29189054.224270776,28180647.408214048,28257370.977676675,27645846.28778854,27645846.28778854,28802779.414945822,28472955.95046444
Q99933,-0.0242,0.4213,0.0347,14564177.974782601,14689539.561082741,15203144.557437079,15308659.253294671,15233647.26686342,15363897.092040824,14539155.422999475,14522964.925632564,14321324.50139388,14539155.422999475
Q9Y3D0,-0.0313,0.4193,0.0347,4209736.7251393115,4319961.037956931,4231145.039393287,4429335.72223081,4283757.16761817,4125895.5266838185,4046839.860885352,4340927.118034496,4411883.576405687,3956313.9395029987
P35244,-0.0521,0.4217,0.0347,45196627.83603902,43661579.91228098,40207635.72481566,40090760.802818224,49483550.04657238,41768755.6952435,45783351.777749196,42536196.192569084,38494548.668518215,41009108.63175528
Q53HC9,-0.0385,0.4211,0.0347,8343945.01425335,8096510.237233139,8727671.496698452,9394308.692700222,8039127.883872978,8656675.862158673,8025129.153758899,8077606.128814377,8367252.027195051,8091012.553419433
Q9NX02,-0.0336,0.4215,0.0347,7227609.548271987,7376808.942378513,7951683.257859615,7749670.120768296,7731060.943671033,7561245.152552455,6956730.298046241,7376808.942378513,7222867.578074478,7807880.327495023
O75063,0.0405,0.4232,0.0347,802312.0445335748,743508.0618879889,759162.4555803444,781241.6448599896,735459.6364530837,715154.9630673818,787817.7300531551,784019.0806322831,813747.6407491738,805371.8771457915
Q8N9N8,-0.038,0.4203,0.0347,5584116.423497967,5602193.017151131,5902495.107713638,6078830.4112558765,5572326.531885206,5902495.107713638,5850259.787614726,5572326.531885206,5173190.757011861,5317701.11078102
P22570,0.0428,0.4218,0.0347,12048458.987310607,13103665.692589387,12619203.611499676,12282199.531329622,11813639.767864803,11287539.652232902,12332812.599812966,12885450.663720053,13399732.82936869,13425520.63033021
Q8N766,-0.0351,0.4235,0.0347,6933837.95392029,7447931.894676911,7707368.771454577,7929444.883149541,7169450.263268482,6890847.552003618,7128040.384921132,7293614.256539985,7241100.130594284,7509197.676930474
Q7KZ85,0.0284,0.4208,0.0347,17856985.019208353,18842891.471686136,18659587.400740534,18000122.137247335,17681260.713538468,17714148.837156694,18152687.76652204,18129307.719375167,19122368.08824976,19149362.121602513
Q9NX63,0.0332,0.4207,0.0347,29296199.400588147,29822480.42314057,27415628.08504166,27159700.787027154,28137849.388719097,27261578.80790073,28629896.915383875,29666738.441756323,28734752.756425124,29949655.447594065
Q96NL8,0.0308,0.4242,0.0347,3213955.0252410443,3081642.9603943084,3364657.232335395,3307216.5207387917,3289403.6165718706,3507999.034410952,3285542.082123127,3256383.2895645685,3264978.452635804,3188363.9922069553
Q9BXL7,0.0572,0.425,0.0347,510358.1232524455,502107.601209245,489254.12534169236,535959.6480814355,588289.348641798,504422.3973386889,599641.2683877352,527145.1650995025,564469.6156761474,519590.5944454882
Q9Y6I3,0.0232,0.4199,0.0347,19420763.0475633,19201734.363743577,19352228.322170403,18842891.471686136,19842727.49292395,20229720.057882223,19658066.986014385,19628223.523012437,19065756.62766594,19031282.751375876
P53041,-0.017,0.4187,0.0346,55536194.225310735,56130415.384752974,56055539.35358477,56531501.880515315,57607458.28995372,56130415.384752974,55715821.92821976,55223940.913274646,54651739.49582274,55095791.62421907
Q9BSF4,0.0403,0.4187,0.0346,1280674.578138088,1308039.3394046212,1295359.4616506377,1289621.3476104678,1322688.1343916885,1190529.5505379476,1302816.088365984,1361655.1642176574,1365195.3358911355,1418483.7965365718
P55957,0.0891,0.4157,0.0342,10605697.064381056,9649747.018837823,8288474.003825733,8506483.512033349,9494773.340152176,11310182.86914158,8551772.420866627,10265712.880415948,10443531.29232916,8644676.94431549
Q8TAP9,0.0391,0.4175,0.0342,1158507.625797533,1147328.7637310459,1158507.625797533,1237953.7879782787,1296898.1199602399,1299652.8085017742,1182942.968392134,1225716.8217814218,1194355.3111394707,1222708.3150222185
Q96S66,0.0285,0.4178,0.0342,10523824.36139312,10619636.506423304,10566430.067636887,10916012.379111147,10221950.185414914,10107493.849999985,10566430.067636887,10902195.420660915,10815318.829690851,11174416.781388996
Q04760,0.0293,0.417,0.0342,170051661.36417758,167614676.8005985,163782387.18328482,157590861.9140077,174386173.83189997,168364608.023305,174386173.83189997,172229239.48168293,162658514.21038532,167614676.8005985
Q15022,0.028,0.4151,0.0342,4617719.30910446,4697949.712660372,4785094.381091802,4749693.70422272,4537069.849844664,4537069.849844664,4596911.337816176,4728504.79818171,4932394.799144114,4901246.955806887
Q9H0U3,0.0271,0.4161,0.0342,2244266.7781323413,2266658.3947167364,2181841.046103938,2249868.5299542528,2247912.5793594182,2161813.805339034,2298891.138919651,2211924.236323915,2328679.771110346,2330751.1691837115
P52732,-0.0387,0.4162,0.0342,34015077.96297822,35742451.6630114,36475412.80673702,39524408.05079359,33248228.302052207,34114620.223785214,33567619.40903495,33941071.62094306,35715586.08383545,35834470.71794871
Q9Y6G3,0.0398,0.4157,0.0342,1761994.4141766853,1767899.6307243356,1926617.6406480658,1977544.8442517258,1824365.2438772966,1971316.3322737673,1851297.113080765,1858496.988771415,2005249.30231945,1771019.1606365552
Q9NR09,-0.0239,0.418,0.0342,24843829.911350682,25940175.23956551,25920842.772616807,25383207.178328972,25525118.269616913,23989944.596178498,24696968.85671588,25034082.5732552,25007117.397385594,26000517.097030412
Q9BRG1,-0.0451,0.4153,0.0342,10430443.453536686,9805420.702253148,8656675.862158673,8656675.862158673,9949450.78747437,9283032.637116397,9120276.356787737,9388336.35887834,8989968.250709772,8976212.315965958
Q9NZ72,0.0322,0.4174,0.0342,2853291.038368684,2762423.4967064504,2801033.13637756,2734385.6874581133,2899693.5330334376,3051264.7427597465,2912609.422371397,2805452.197392868,2805452.197392868,2703649.813562844
O15318,-0.0306,0.4152,0.0342,9016481.62506439,8785119.865251716,9114204.053200599,9276740.984978188,9296731.249164991,9191086.975890923,9291840.7643219,8753074.263085648,8753074.263085648,8269205.71690092
Q86W56,0.0218,0.4172,0.0342,5049050.092459967,5163836.709914418,5247301.113700048,5203420.973386341,5030563.770927885,5108169.050792675,5074633.46090519,5140124.631910479,5291947.79924727,5307182.391840995
Q8WXG6,-0.0277,0.4154,0.0342,2092111.743590386,2163486.953185255,2303638.599015555,2203233.545591571,2172560.797985274,2216693.9712210996,2103409.8991067824,2103409.8991067824,2103409.8991067824,2132593.7885319423
Q9NX70,0.0711,0.4168,0.0342,936515.9500279992,881240.5767845548,776351.7595446076,711814.2503592911,986614.9617386542,937677.0454658902,867592.9294000737,967748.8818189977,826795.6942406036,882254.6785513685
Q9Y605,-0.1168,0.4156,0.0342,963307.3246440578,931797.4068927693,1410729.378207821,877448.2285123584,1124904.7130292614,1012507.1884553324,1033980.3658177939,964605.7604001916,893951.5578065425,957846.5535376351
Q13608,0.0796,0.4178,0.0342,381470.1301226919,417044.3766936238,314780.5488567944,318299.1943948617,319244.74793118157,317074.2931754375,375856.15917842556,373526.91588307626,378154.13791724393,394527.7244426392
Q9H6K4,0.0528,0.4161,0.0342,2839838.172964329,2734385.6874581133,2362394.15267677,2370639.3190754913,2801033.13637756,2467578.020123349,2762423.4967064504,2754379.0268093953,2698747.366953615,2831378.182837164
Q92878,-0.0244,0.4134,0.0341,106009727.33073351,109771782.68101336,112885836.08752312,113515105.54803361,105594886.34954712,106270811.67690785,105594886.34954712,105465831.22457145,108832324.72711521,109054005.5355123
Q9Y289,0.0346,0.4133,0.0341,2493577.6006612554,2471411.132473871,2463921.154771848,2315354.3582699667,2491991.920139385,2301971.6733752303,2600646.338383274,2467578.020123349,2505870.796354662,2579734.743279096
Q9H3P2,0.0235,0.4148,0.0341,10959052.005643314,11078083.791462414,10750265.911333548,10735459.447324643,10912606.364543792,10788572.573810022,10797901.532175185,10793094.01350842,11517109.046131833,11090844.528440317
Q15907,0.0481,0.4132,0.0341,5988420.381020338,5613453.944108458,6855937.466931978,6587392.897925636,5695843.514095335,6668602.383275571,6078830.4112558765,6200314.951961996,6604905.960033312,6027467.641270747
P15104,-0.0171,0.4141,0.0341,46036329.325881675,45404595.57904465,46985779.57764107,46713586.87228204,46668752.259885415,46568691.18708179,45340766.35189903,45027153.77056781,45255581.84265013,45455775.00875856
P78318,0.0285,0.4144,0.0341,22428054.113364372,21597435.952235907,21636297.13902766,21794449.232205626,21993293.981017515,23537663.49186671,21917463.05026511,22199336.472964503,22401765.486691654,20882510.823356576
Q13643,-0.0339,0.4143,0.0341,46713586.87228204,46036329.325881675,49327065.25357441,52845024.55026579,48786743.79614006,49549715.9082495,46930099.391150355,47852192.43077227,45783351.777749196,46426651.65512282
O95182,0.0604,0.4134,0.0341,5179780.598969307,4863672.310746881,4111566.5787145533,4189130.5954274135,4788403.14490609,5210621.426298496,4647458.719633622,4805023.113150241,5110844.334874242,4203976.866985997
Q9BQ39,0.0563,0.4137,0.0341,1027167.9626736606,1010020.4058878006,1233931.2717939168,966444.2791938521,988764.4376579865,1097023.4541979765,1013689.899089409,1164825.6991414733,1045431.4823357923,1078528.1341438359
Q14997,-0.0262,0.4144,0.0341,11039568.826888775,11145368.642826093,11100674.695496345,11108439.214053491,10941183.529771553,10152158.621924156,10843427.239949314,10941183.529771553,10783868.548390418,11276999.566753943
Q9BVK6,0.0439,0.4131,0.0341,7696382.338659234,8128985.082734467,7663395.696738214,7476718.574512694,7561245.152552455,6994522.739521453,7679690.929896342,7854550.420001256,8591366.935719037,8349874.539773977
Q9Y3T6,-0.0292,0.4123,0.034,7827702.254752531,7619273.488390108,7929444.883149541,7905921.7759188125,8167074.175381544,8077606.128814377,7945031.561553052,7615169.509525634,7447931.894676911,7330494.133194486
Q9UL18,-0.037,0.4122,0.034,4378871.0957541745,4411883.576405687,5030563.770927885,4572169.0955278985,4511251.884160653,4544644.610674275,4683686.654566192,4424655.555647939,4278715.043524026,4251111.593025464
Q9ULJ3,-0.0338,0.4128,0.034,2160698.433379066,2139582.3841338013,2381131.6053237747,2372143.9012470674,2211924.236323915,2268006.886245678,2144007.5269698566,2213076.1451186417,2118666.2653280757,2190891.456691299
Q7L3B6,-0.0408,0.4124,0.034,6216770.800528373,6167084.443328682,6994522.739521453,7174509.640785552,6418526.698265606,6835008.588647997,6216770.800528373,6285679.31754927,6248598.270942092,6262449.352948485
Q16670,-0.045,0.4127,0.034,720546.5842923904,696031.6913305043,787817.7300531551,750469.4768100852,733116.520030575,792358.7059122844,688773.7378888848,685577.0310723681,690908.885343876,694427.5743824508
Q01650,0.0456,0.4113,0.0337,12524839.671168158,12698542.653400684,13630628.691981245,13840916.971313216,11244279.151767107,13329775.897467433,12352679.034845924,12645282.045263853,13836822.65852182,13411388.560960528
Q8WUF5,-0.0295,0.4115,0.0337,924106.947641727,967748.8818189977,928020.3910858241,987919.7780614678,928020.3910858241,933257.4728056698,943326.6366546405,921395.7449761701,928020.3910858241,885113.6525378313
Q8N5M1,-0.0488,0.4113,0.0337,2463921.154771848,2370639.3190754913,2867457.85213797,2864715.1846645116,2551570.175774441,2670474.763734894,2451460.1682857494,2577276.513180605,2357656.207899176,2543270.265044441
P08134,-0.0408,0.4102,0.033,62882800.76175502,63436318.43473126,59527272.63345852,58139225.6211507,64314713.05997618,55643586.2760505,61359321.32620435,62235397.2099711,55166739.11321122,63436318.43473126
Q12974,-0.046,0.4101,0.033,20359735.595645465,19243137.274462033,17038665.149956755,18434865.693720892,19201734.363743577,20046239.7884029,17664930.164679725,18381314.42677646,17869610.46501238,16807025.68824376
Q99757,-0.0478,0.4095,0.033,14805101.751317514,13533413.904406771,14174774.417601055,15063359.013265299,13905496.772936018,15757875.217710597,12678869.949811516,13465281.175248753,14068592.550763644,12751884.398146024
P12931,0.0392,0.4101,0.033,572608.4560229956,597692.1006241763,602826.8789730794,539494.2209066446,610828.9016648397,591575.5946646599,621834.3769429552,610828.9016648397,577797.4534879017,583220.2957579817
Q92506,-0.0386,0.4094,0.033,6201869.7650469,5997776.698639836,5963455.722929173,5746395.857741989,6530221.106148713,6090806.537074774,6183208.654569955,6020236.239188735,5425866.233782203,5732145.064707778
Q99549,-0.0265,0.4096,0.033,4810116.481628633,4689494.414241916,5021649.136148145,5154106.652074577,4899235.564108472,4932394.799144114,4805023.113150241,4678618.84445244,4736100.025342445,4823177.587950067
Q8WVC0,-0.0242,0.4094,0.033,18402317.269634046,18114774.740246702,18887217.747741662,18922516.509910356,19271694.59219324,19046917.908217598,18604212.0105946,18034886.02535608,17888641.93954833,17888641.93954833
Q96EL3,0.047,0.4082,0.0328,12176883.774830721,11721489.62126675,10087154.05170643,9875238.630704863,11392256.273396937,11150047.960979268,11209940.229178155,11600264.137174424,11566985.392516026,11212559.22713622
O60427,0.0317,0.4081,0.0328,3313300.7893822296,3373536.265009513,3114349.0776921706,3449149.687247771,3138892.935069495,3221179.7983756308,3384999.6407236373,3416438.9354324285,3289403.6165718706,3337427.739797011
Q6FIF0,-0.0328,0.408,0.0328,2552950.7398652956,2505870.796354662,2794638.7811040715,2712903.462168367,2670474.763734894,2696673.1504010493,2536534.1793763116,2606647.214446058,2451460.1682857494,2565466.3289562226
Q8IVV7,-0.0425,0.4083,0.0328,1175526.8410104597,1199414.9751943375,1348782.3856101437,1338905.9750639938,1204596.9245288055,1298782.7609893829,1179511.33325007,1170429.9245694007,1193250.640410236,1204596.9245288055
Q9NQZ5,0.0302,0.4087,0.0328,5481292.564318662,5261628.357053581,5126779.752789556,5102611.74030203,5605992.408371764,5406052.943055914,5494789.677773498,5544154.879624182,5253986.744625832,5273473.426795819
O43617,-0.0261,0.4088,0.0328,26529148.96579914,26244858.983087357,25508426.278383594,26391771.565396782,26179925.209019385,26412858.900761638,26438227.287583835,25145957.619043324,25541794.627267968,24178488.958809633
O96000,0.0363,0.4086,0.0328,9573199.6067342,9830883.183140248,9138167.903476194,8969904.036237853,8927679.28176775,8921635.275709184,9023920.267994309,9649747.018837823,9772332.967858523,9962242.508884035
P10412,0.049,0.4043,0.0326,41727456.849485256,41186086.725091636,34932471.68472276,36510957.29340475,42840699.47869114,40768420.85421233,43620434.95827896,39791495.343942106,40839282.383093014,37762913.74571138
Q9Y5J9,-0.1047,0.4073,0.0326,9128007.966067728,8216090.82853035,5926834.944498207,6442000.44632493,7884782.727019293,6898808.483500328,7002130.989645047,7682916.428273724,6536323.194717536,6642094.922791091
Q8NHV4,-0.0354,0.4042,0.0326,14164617.81366845,13360617.389483357,14739014.515992528,14279602.36176175,15350432.516391838,14020239.417082045,14794483.451375721,14174774.417601055,13279684.540332228,13442303.345150476
P09972,-0.0245,0.4042,0.0326,118392403.96623866,119072452.30699553,119370307.46882398,121600939.13608727,123577552.0874391,123853434.09763242,118392403.96623866,117131115.248463,113313712.77184933,115501771.64891627
P36508,-0.0663,0.4068,0.0326,191477.16695039472,182661.31892452817,168360.93017773874,191477.16695039472,217869.1331567412,191477.16695039472,185479.11981284592,184536.04032588407,172116.1071580307,169884.92466131476
Q9UBS8,-0.0522,0.4063,0.0326,5578657.9655635655,5621583.622635657,6489172.110273252,6933837.95392029,5418964.329895429,5970676.819394824,5481292.564318662,5681702.020403504,5832696.435833071,5822607.541205141
P14324,0.0452,0.4041,0.0326,33666801.98386219,36940803.475527085,34963229.62752538,36685523.33010547,31809292.320827316,33666801.98386219,33190770.1514557,34849423.14784062,38174529.23096143,38596957.44098395
Q9UHD1,-0.0251,0.4053,0.0326,111060085.43799245,109256641.48995619,107957499.81011194,105166075.22057073,109771782.68101336,102130383.72222932,109361793.71926999,107957499.81011194,103126546.96644937,107957499.81011194
P24928,-0.0203,0.4049,0.0326,36776932.08462685,37149432.07951064,38098893.167788096,37978596.87243995,36295830.70872694,35452069.23300629,36475412.80673702,36685523.33010547,36776932.08462685,37149432.07951064
Q49AR2,-0.0262,0.4059,0.0326,7658667.2093950985,7494310.078464231,7412933.095976661,7340138.272823543,7898004.778549102,7509197.676930474,7552236.745753692,7219183.77628529,7128040.384921132,7484942.278269883
P01034,-0.0345,0.4071,0.0326,2513804.2312558973,2453879.372086822,2495463.0646644956,2567306.245786847,2651063.2311354913,2673643.461863918,2468729.983233887,2441129.9901725417,2363647.3097457513,2357656.207899176
Q29980,-0.0354,0.4053,0.0326,1097831.584095192,1150394.6732329424,1213261.471242242,1130779.7483859735,1233005.4022019901,1090781.6615482187,1110392.632465495,1136204.3729668641,1124528.2860357976,1186309.748707444
O00303,0.0243,0.4049,0.0326,16681282.206635,17038665.149956755,16312002.999886712,16250557.983889533,16312002.999886712,16074123.547693241,16438280.724240197,16681282.206635,17106125.929593723,17179299.323574692
Q96G03,-0.0204,0.407,0.0326,105594886.34954712,107597119.13555102,111871365.3710418,111871365.3710418,109467047.15059043,109771782.68101336,106270811.67690785,105594886.34954712,107180043.8126318,106532608.44263871
Q9H8U3,-0.0315,0.4071,0.0326,3517058.5459586736,3324074.809110731,3626391.1126718223,3632935.8994948,3703946.5264208834,3589557.5567585533,3517058.5459586736,3473814.099770036,3281788.0804652497,3447708.1400709213
Q8IWV7,-0.0333,0.4044,0.0326,2446693.086098184,2536534.1793763116,2779204.5877413037,2656168.059044815,2673643.461863918,2491991.920139385,2497701.4822293073,2468729.983233887,2645146.3042649287,2608652.492590383
Q9H9Q2,-0.0244,0.4054,0.0326,9132304.47646673,8885313.629326481,9106912.108845104,9128007.966067728,9262836.449473348,9114204.053200599,9228332.53146482,8785119.865251716,8486890.012417817,8858837.29722244
O94927,-0.042,0.4055,0.0326,1713107.138058297,1771019.1606365552,1930171.367344095,1941807.2087288185,1667572.644204652,1745140.9587319223,1649659.644902325,1704892.3771046253,1791982.2294290601,1817565.619535845
Q9Y4L1,0.0243,0.4055,0.0326,165633768.42676628,170051661.36417758,162015139.37600702,165162007.68267578,158950750.78614312,161560485.98673648,165162007.68267578,163304241.31956598,171612027.81415123,168976481.23453435
O75157,-0.0347,0.4072,0.0326,6545282.813984057,6248598.270942092,6587392.897925636,7182396.56142673,6498557.659407255,6780246.670608641,6498557.659407255,6373936.209557074,6262449.352948485,6159774.430258998
Q96HY7,-0.0227,0.4066,0.0326,4067813.342812034,3943297.808198897,4000870.717213265,3833113.1629354362,3968645.6969243684,3844464.5884448136,3824782.0779479286,3893823.2838135436,3829123.2047675806,3990075.127651965
Q9C0B1,-0.0197,0.4062,0.0326,11553754.506275536,11503168.304820644,11747677.497331731,11849643.82784748,11799240.724096613,11809042.441186527,11526725.051610664,11358712.42035084,11140691.288432937,11463290.590256162
O14964,0.0196,0.4034,0.0322,74544681.5417892,72637887.99843232,72326406.59531264,71700400.91325943,73734966.05177979,74654094.85137428,74801897.41502686,73362207.74893893,73244267.75888798,71586736.21478145
Q2TAA5,0.0579,0.4035,0.0322,504422.3973386889,504422.3973386889,451129.9585858679,419744.5855994316,512881.83145070967,446143.99620098964,505993.54678937356,503140.4938525496,496326.238575154,523814.8265109918
P35226,-0.023,0.403,0.032,5050649.899665225,4926689.12663604,4886618.274405093,4838663.898283699,5026986.939049556,4842961.119518406,4868416.644155001,4913163.128309703,4650121.205792246,4913163.128309703
P31939,0.0208,0.4023,0.0315,206803969.95355982,202313439.62429273,197727286.93836784,199574763.4226227,198558424.1718889,197727286.93836784,201473575.23164317,206803969.95355982,202313439.62429273,204915050.54311165
Q86VS8,-0.0363,0.402,0.0314,23537663.49186671,23568486.172069248,24754264.865164228,26715908.640181452,23271357.582632724,25080919.422677707,22609708.402856868,23173668.791391023,24076057.973858308,23131039.406981867
Q9H9T3,-0.021,0.4011,0.0311,30614305.93596543,30094220.650779873,30094220.650779873,29631264.127357643,31094860.304462582,30062333.6508416,30207845.59873071,30033299.202420387,28851099.410652798,29257397.317801636
P08603,0.0494,0.4013,0.0311,635395.135741961,605504.4889848607,580649.7171447518,555976.7586325444,644585.7592897733,638350.8413408096,678183.7825695238,608926.8825300894,608926.8825300894,573830.9907795389
Q9Y3U8,0.0297,0.401,0.0311,5936778.842472218,5617201.3229967,5548382.852345481,5700172.032002153,5317701.11078102,5863906.950335125,5587666.944027451,5812770.344942408,5753590.646779519,5509726.28897647
P50552,-0.0328,0.4013,0.0311,21189177.4715697,21327673.144258574,22033927.96661609,22683606.988405623,20046239.7884029,21254028.638858706,19741406.85313923,20345013.61382541,21834498.658240303,21035292.15846108
