Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA56,V_log2.i._TMT_3_iTSA56,V_log2.i._TMT_5_iTSA56,V_log2.i._TMT_7_iTSA56,V_log2.i._TMT_9_iTSA56,D_log2.i._TMT_2_iTSA56,D_log2.i._TMT_4_iTSA56,D_log2.i._TMT_6_iTSA56,D_log2.i._TMT_8_iTSA56,D_log2.i._TMT_10_iTSA56
Q5W0B1,0.0393,0.236,0.0001,4230411.344216447,4558322.9809031775,4471184.3818041645,4811306.942627596,4507331.503297712,5233433.769490325,4395617.652558708,4417664.479945087,4388451.735854952,4498795.6942612445
Q8WVD3,-0.0646,0.3516,0.0001,1708991.6174714502,1835027.954082812,1651303.2677367579,1894118.4593502244,1752133.2310386675,2013148.017215786,1591411.203490191,1619713.3129801152,1557218.5338200885,1572621.213666411
P01034,0.0559,0.3027,0.0001,4927808.56234562,4987514.206305602,5095182.248171405,5246849.253395595,4916192.306556604,6344804.716056105,4957254.30616172,4614557.43395432,4984938.758134065,4957254.30616172
Q9Y222,-0.0753,0.4692,0.0001,1574205.571122154,1739467.1703664241,1711966.1315693567,1947632.0283242257,1582701.4606228198,1433586.5634750004,1601844.7738081776,1662798.4066957645,1696987.2325642973,1638039.1637521267
Q86X76,0.0039,0.0226,0.0001,35543412.63688919,41305801.49699371,37487168.926856175,41490884.01026479,41967771.15170854,37868804.21225948,38882985.23259097,38378399.44473956,39038615.6892482,41919709.983257964
Q9UIF9,0.0972,0.7456,0.0001,1802816.2893215702,1976931.7571132288,1717440.9194231604,1754104.6123615126,1876506.6991555102,2032385.9427114467,1910517.8815092964,2070524.2658025217,1853857.689830924,1783763.9478662342
O00418,-0.0392,0.277,0.0001,4894023.166691074,5007613.759913602,4819467.459588342,4374916.223618406,4632359.75965755,4660980.382223101,4477121.7174944915,4521746.334757414,4609343.773780379,4558322.9809031775
Q7L8W6,0.098,0.6206,0.0001,1344456.5309634577,1388984.568005375,1418811.7278225974,1569769.9535067326,1292923.737238419,1680916.8735427386,1318081.6118559986,1515732.0008284375,1450317.9871105694,1459161.1774506771
Q4VC05,-0.0485,0.3648,0.0001,17296595.8186082,17834477.577499203,16087733.028063824,16339393.755237134,18579694.057599153,16556285.77269643,17617832.665927526,15392360.950570751,15852212.871544873,16906541.639541373
P25440,0.029,0.1411,0.0001,1109847.3813910824,1191070.5092270998,1164490.452129041,1181840.7840034317,1172417.8519605636,1361424.4745824784,1071974.4354505516,1127756.921647639,1082435.7477843852,1225396.240849179
P58107,0.0332,0.1758,0.0001,3541116.97277096,3405616.67860002,3815463.9107820927,3735707.1684289947,3110592.289172787,3878542.2050533667,3223262.5123502472,3600644.187406009,3626682.4029773665,3492165.5197934713
P11413,0.0045,0.0294,0.0001,72885732.67611407,71842013.55240764,70713755.75023559,65747643.90738627,66793747.78228012,71158451.4878204,64749167.142963015,73900621.92942314,68848801.74945182,66527254.92119188
P48200,0.0387,0.2461,0.0001,2040290.4158576957,2075172.6931948056,1949718.605022355,1897175.7470855252,1994424.5555805797,2173113.9418957517,1968907.535741267,2081999.4978455277,1970547.1375662987,1915734.62962228
Q9UNK0,0.1343,0.7605,0.0001,729413.9419941263,572810.7767988984,783570.2131037092,710077.6881460405,670006.8036173403,879207.0748954397,703281.9329878768,782151.7255317908,729413.9419941263,670006.8036173403
Q12800,-0.0217,0.1272,0.0001,3827875.189892271,3940323.5848692055,3582674.240900325,3390656.2066715867,3743756.8319761907,3612509.2974989107,3587080.322378318,3834234.729659604,3526713.867955829,3441087.86558533
Q9NNW7,0.0563,0.5751,0.0001,106087519.37228991,115896155.56044069,104884222.35943174,112683138.41747996,117124476.6037051,116799250.0480689,114636182.38733871,114276600.19614704,111855539.12325333,114636182.38733871
Q8NBJ5,-0.0112,0.0739,0.0001,19812738.001313806,19528767.162831068,18276753.355285384,17360108.514322337,18980002.150066998,19087757.052990466,17996792.03074559,18895366.6832104,18069335.92252709,18122369.445732486
P17542,-0.1049,0.8234,0.0001,11259531.628738526,10537829.524077905,11906466.581276502,13344532.051073812,10877992.798289208,10977665.6597589,10669348.809836056,9839453.51790313,10464839.723001938,11329580.36070501
O14893,0.0481,0.2221,0.0001,1019746.4541912524,848557.3250191546,1074338.3397685916,1055072.3190709965,1173618.1037175553,996731.1493584336,1129150.2813527286,1104681.2830211471,976870.6173293358,1085350.0959605975
Q9BYD3,0.0333,0.1982,0.0001,8194655.559026394,8269388.447958759,7463736.844245128,6787005.68079406,8570906.986865899,8269388.447958759,8024670.808967003,8194655.559026394,7672671.725602576,7577458.473496934
P14625,-0.0054,0.0337,0.0001,936376703.1146146,905782584.4830662,924925554.7443768,905782584.4830662,858094133.4312956,869836754.7906033,858094133.4312956,924925554.7443768,936376703.1146146,875745925.5901542
P55854,-0.0206,0.0615,0.0001,9914362.922463631,7683079.759778191,11270247.559844086,12988368.085805263,10104061.852474324,10812911.861852229,11702058.907949828,7703883.628771191,10727135.24393863,9739070.385736465
Q96GC5,-0.0021,0.0103,0.0001,1761127.11085583,1754104.6123615126,1690711.48692096,1572621.213666411,1552535.4391394402,1517606.970895052,1592802.146821888,1746480.349881867,1738019.3697412086,1632280.1056617643
Q9Y3B7,0.0268,0.1919,0.0001,9841499.923922075,9602642.584193643,10104061.852474324,9258448.236699969,9406581.634289684,9687757.15180008,9374492.696141917,10300650.766755935,9711771.65230964,9505117.891611144
Q9Y4K3,0.0005,0.0017,0.0001,5340249.809151465,5594498.07042474,6211707.30064633,6672385.949296236,4804523.117956003,5128364.660334858,5021961.263977928,6344804.716056105,6157103.41647334,5686504.428156073
P22557,0.0636,0.4731,0.0001,3934598.5136624775,3591685.5803414187,3861005.5301783495,3959238.731595936,3606921.2890086384,3725972.407917847,3763934.260431082,3989085.0436007744,4090393.931262216,4029471.3922829926
Q6PML9,-0.0267,0.1009,0.0001,1361424.4745824784,1377271.0477795296,1494129.4431269416,1594376.4331948366,1102145.772321474,1185701.987472921,1185701.987472921,1507247.3372581517,1505028.879529833,1349067.4214241246
P31689,0.0254,0.199,0.0001,30333413.255398117,31731735.658986878,29348691.15451104,29142517.189362932,29359776.093347747,28745758.238183558,30445257.727141812,29716614.73207756,31051658.0589029,30888252.561047707
P08754,0.0965,0.8361,0.0001,6392442.99709356,6085785.69089051,6263870.51817717,5977282.380859074,5637487.113895888,6504795.810939536,6096683.280439831,7033940.253283608,6397519.149630104,6069108.744679895
Q9BQ39,0.1232,0.9136,0.0001,435485.78741523775,396091.811277411,461714.8888684344,393889.24508938513,419369.5508597069,441652.3155833155,427819.8272533047,489405.65294803586,468285.72022444924,443026.21385853295
P53990,0.0541,0.3357,0.0001,18179814.964984436,14931232.272330698,17381920.907366544,16258611.619061843,19334248.448735982,17381920.907366544,19369733.246835288,16822317.452195574,17296595.8186082,17554330.39155865
Q9Y5A9,-0.0814,0.912,0.0001,36346237.480442904,34999437.25952463,35413657.59179176,34178475.676432274,34137962.28893515,31731735.658986878,33449175.40632558,32158251.700052794,33478489.933972612,32820497.456694294
Q9BTE3,-0.044,0.3071,0.0001,4296654.4643411795,4236895.1610281505,4120718.611373493,3713299.5224805456,4259208.869500849,4026493.0987537187,3869783.2732691267,4055550.6171306884,3947489.095143076,3881731.3133362588
Q5VWQ0,0.0315,0.2396,0.0001,10151902.33979967,10988511.524691984,10306332.811559148,10865236.110357432,10708037.1237609,9983293.84486092,10791522.776076406,11154640.018304117,10768705.134538377,10892803.160103528
Q6N063,-0.0056,0.0256,0.0001,2557873.186858927,2730870.4028374073,2716477.4117860673,3002876.3722312073,2347567.1422566236,2775164.153416959,2424059.012081249,2579462.335163765,2764188.1723813526,2611979.675023669
O43818,0.0171,0.1044,0.0001,16276965.290734053,17644325.321047444,17436689.588039152,19396867.8067439,16373919.365236416,16494647.028607028,16891960.817503076,18917133.121311724,18031896.44956206,16881281.371556256
Q9H3Z4,0.0573,0.3676,0.0001,4942150.897079731,4410109.051614515,4636524.282585845,3998672.346338841,4289269.724697595,4309188.2072166065,4494475.643074966,5078395.097905975,4687646.571013554,4361345.340816513
P08579,-0.0071,0.0435,0.0001,12262479.680116238,11681727.008449791,12854371.436202306,12393091.569526402,11174517.318632288,11722342.341382118,11748306.46941169,12365207.466194848,12138335.700611187,11448157.582122175
Q13405,0.0433,0.2323,0.0001,28995201.53177993,23379728.164494045,29602485.34615748,29325133.902099907,28899091.025592428,31813086.215631064,30412591.291173447,26600850.73091725,26482651.328969512,27609239.6250212
Q14019,0.011,0.0821,0.0001,171904990.88327944,176912323.86399525,172880787.7236537,179968080.61794788,162851360.32961452,168272523.09173992,168791773.3345257,169912846.1779329,176912323.86399525,177552857.73523363
Q8NFW8,0.1027,0.834,0.0001,3837846.47494126,3846686.404118531,3771946.9894660483,3360734.260724751,3849628.7729424126,4046566.9101264337,3815463.9107820927,4400929.163790758,3921369.204217841,3635986.292568227
P09110,-0.0183,0.1248,0.0001,18694188.49337416,19898338.833911102,19653268.109224975,21756740.368679486,19723115.435477305,19325953.238583833,19396867.8067439,19038953.69147017,19799950.667788774,19812738.001313806
P62699,0.0133,0.0787,0.0001,2387139.373210304,2504912.1209279434,2460328.662698699,2460328.662698699,2524659.509623214,2392607.8053709813,2515987.1792510175,2530927.569358944,2448234.6016884386,2425207.75476925
Q96EK7,0.0051,0.0226,0.0001,270119.44821342453,273045.02217005607,245876.33838141526,248169.82618716234,251229.61606460283,245876.33838141526,234634.64747206704,251229.61606460283,274945.16099823423,271819.91988527396
Q9P1Y6,0.0351,0.1593,0.0001,9263518.97472121,9853074.19342645,9817233.301673688,10823577.39559315,9258448.236699969,12567918.722593429,8928950.92278134,9085863.558027362,9233533.59485513,9811860.079236034
Q9BUJ2,-0.0038,0.0245,0.0001,38012381.815929495,36329309.012357146,38800220.89207295,36972077.33165042,34784391.080886684,36735145.422331735,35348137.123258784,36238248.9613928,36972077.33165042,37096977.97972821
P39019,0.1389,0.7218,0.0001,84118416.71553881,61105065.24432814,79135442.20001999,71035764.60223837,90711964.34278043,101732082.34531595,92109586.50768565,75465785.43721163,74787949.33483244,76341158.80365591
Q1KMD3,0.049,0.3686,0.0001,34534943.55794972,33269921.582700048,35443812.760763906,31644960.913542572,30745181.54668899,34331472.95221861,31024562.925471537,36478056.72804039,35134357.48703803,32526094.082393534
Q9H6Y2,-0.0217,0.13,0.0001,2688921.4863726487,2995784.2561498284,2799883.4634619434,2843765.0604692986,2722370.4007953885,2831569.617586921,2577462.826902599,2719986.4050780963,2768217.1164328223,2785109.2696313527
Q03167,-0.0124,0.0584,0.0001,980536.0381850677,1024551.0001461782,1048300.1000404721,1130955.4187296429,946652.3959676512,955700.6008181681,929487.6366127703,1055072.3190709965,1054347.588239059,1038048.240536274
Q00059,-0.0204,0.0909,0.0001,392775232.8814822,300840343.8384264,379654861.19183713,397654106.9009025,389948724.13556904,392775232.8814822,379654861.19183713,306140011.114151,356971605.005406,379654861.19183713
P25398,0.0713,0.6054,0.0001,113768325.60902782,104083237.36521499,121754078.55066,118050996.59073563,126402289.14040177,116275465.12175739,129728013.65633307,124199837.06336057,121581020.29581442,115423201.34869088
O00214,0.0835,0.619,0.0001,6301238.562947621,5998459.123577164,6423443.906985609,5952388.662792213,5485281.919220832,6577635.761270124,5833331.087054067,6974319.131915427,6344804.716056105,5879743.055269095
P50402,0.0053,0.0286,0.0001,24334169.972605545,22806485.85755427,25399038.888722535,26810558.36761924,23722511.168410517,26419891.572985142,23854293.956013206,22335484.2825264,24311965.046296697,25237272.067358065
P0DN79,-0.0504,0.5412,0.0001,96717252.10098533,99561344.00602865,93809401.50703032,95874972.96411058,96240275.05778494,92109586.50768565,91156665.74220954,95874972.96411058,91347940.06229213,89929888.8626247
Q8WZA0,0.0866,0.8554,0.0001,134838006.2850064,121581020.29581442,135025810.75525698,137169450.63308445,138820442.320128,141498210.8146977,151614931.43651178,136589207.14988807,133344066.60619412,137983233.19077837
Q92851,-0.0417,0.2295,0.0001,708306.953581303,731634.7987157166,616407.6965125359,644833.1646560739,657777.6575307983,622092.7037251813,653196.9504910223,686432.8449154374,673948.216894982,590371.4092104574
Q15599,-0.0013,0.0076,0.0001,16822317.452195574,17570127.442675404,17505825.877110686,18880259.654549398,17148331.904635057,18019727.017389797,17054135.752778884,16619138.93676846,16957426.33731039,18212416.095139217
Q9H2H9,-0.0265,0.1277,0.0001,6020789.968050706,5423727.291550452,5821238.55530734,4435296.4035362555,5344504.61763126,4859283.520699427,5323235.899069921,5810713.326918103,5210919.366221827,5061998.292055292
P50851,-0.0866,0.9461,0.0001,46719364.360477865,47077468.221571386,47962394.146492,46082981.045671634,42863395.96340279,42021239.150228575,40647515.57635563,43805981.4791566,44222230.24013724,44176561.360980555
Q9Y5S1,0.0588,0.4452,0.0001,13741132.923288831,12919846.28719243,14008399.137519363,12517416.882877458,12738462.476211892,14386042.145802155,12454007.177548608,14635662.736602524,13421298.387390342,13022141.369993571
Q8WWV3,0.0525,0.2998,0.0001,1044368.7689211597,1003917.015962499,1025582.1380097648,933802.1987367049,935961.1422729639,1061385.430768716,918434.9833469548,1096873.8179372796,1025066.4394223236,968512.0143859476
P22234,0.0558,0.403,0.0001,2151935618.4256396,2193916268.696229,1961826673.882396,2193916268.696229,2303406817.4638095,2303406817.4638095,2303406817.4638095,2229504723.220036,2073467746.8020175,2193916268.696229
Q2KHR3,-0.0443,0.3164,0.0001,3883546.1510581393,4341243.33499881,4067275.907433572,4333383.924668424,4090393.931262216,3792402.133037563,3993044.3911586977,3980075.7826617826,3893844.0661122636,4204145.385521104
Q7Z7A3,0.0324,0.1983,0.0001,3606921.2890086384,3878542.2050533667,3728959.764937129,3931220.594476618,3621599.3447546354,4134357.2591166506,3547965.7694511795,3940323.5848692055,3766694.4041441185,3585449.606549869
Q9NYL9,-0.0483,0.328,0.0001,41113436.78523883,36173147.01028871,42941573.7744379,46258890.87938896,40578320.53661161,37683081.78544312,39684771.69645721,40855514.37427521,40286067.53431275,39684771.69645721
P06730,-0.036,0.2578,0.0001,27345455.351450697,26298359.121535018,28836821.73133864,26872465.755369656,24911986.121257264,24019399.209838085,25336557.644329436,26980121.510784615,27899480.830091458,25318846.09973953
P55209,-0.0773,0.6598,0.0001,93103607.2800424,94568378.87828222,97852785.92469442,96717252.10098533,88661639.82122634,75245555.83938864,84826639.30427036,92915185.78956486,96341637.53000262,92301892.97994679
P56385,0.0156,0.0887,0.0001,11859746.359661086,10442711.735746726,12283199.722992105,11168482.349597082,10676364.422604933,11681727.008449791,11341427.954696726,10250910.48724189,11893015.548230786,11252259.080047864
Q9UMZ2,-0.0335,0.2207,0.0001,30412591.291173447,29580923.141398873,30333413.255398117,33626988.34142829,33001186.060930457,30888252.561047707,31870258.608480655,27481179.67951711,29716614.73207756,31693405.020507026
Q8IWB9,-0.0317,0.1759,0.0001,3743756.8319761907,3778694.909674906,3556685.280537242,3412184.3440031344,4226470.501391795,3462312.1062006317,3839903.248242569,3556685.280537242,3447883.0278147757,3799055.21649757
Q6NXE6,-0.0535,0.4768,0.0001,13196929.918785857,13144907.09876703,13206864.455593528,12720548.72884882,12647674.163696265,11886087.987900829,12147991.429520024,12934991.67758602,12738462.476211892,12162118.62115991
Q7Z7K0,0.0446,0.2724,0.0001,14564904.033831203,13492600.616762614,15470672.12071138,17220839.873499457,15991985.352464732,15250076.986299602,16676560.368974917,14569491.096196827,16185439.552919757,15626092.24333179
Q9UHB6,-0.0469,0.4263,0.0001,36409505.474916786,38692404.21598445,37868804.21225948,39261196.653227404,37342594.46745295,34414820.03699804,35883544.802280426,36654529.21187173,36882962.39101116,37651642.08176299
P26358,0.0318,0.2714,0.0001,83249459.51856299,85081178.43477975,85536683.78882217,87558748.01072386,79135442.20001999,80436995.55547883,82248853.90531601,89172689.21671474,87334610.61958499,86084758.97476296
Q86VS8,-0.0607,0.5458,0.0001,22988607.438615195,22215595.065291226,22477497.526108347,23329237.680881772,24137354.050840743,21378187.10131867,21979453.658644002,21220036.911747914,21190953.08382132,23425278.269332267
P56378,-0.0202,0.052,0.0001,1693375.029872659,1397801.8494671562,1646418.1489422477,1327741.7458458082,859955.5350257102,1301138.1775112697,1152532.0823648442,1264145.7251902677,1644616.3773744137,1392992.9444603552
Q92520,0.0944,0.556,0.0001,1179211.7627806978,975539.3013509887,1123540.9288986032,1115798.3867973944,1187152.2425592563,1118414.6321776619,1175795.0836440884,1364887.2141628927,1184505.872121595,1055072.3190709965
Q9BX40,-0.0845,0.6387,0.0001,3288456.282040137,3281718.132274427,3441087.86558533,3804696.805647805,3565241.2685992285,3170997.303606802,3333438.9394671135,3072756.7455899906,3337123.4352899664,3299868.4692625892
Q9P2S5,-0.0263,0.1663,0.0001,5448664.086720879,6142938.418401863,5381782.66327388,5673469.238583775,5977282.380859074,5372769.481823242,5783006.968947706,5686504.428156073,5386230.83743337,5556880.172698806
Q8TAV0,0.0098,0.0466,0.0001,1580656.081312434,1746480.349881867,1634662.2164123051,1579410.3730722459,1717440.9194231604,1438806.7977036242,1669003.8477010317,1759105.4165564445,1547184.7293706022,1809392.3922842348
P29144,0.0,0.0003,0.0001,66367866.43216329,66170264.01334798,67679199.08823746,64994677.365427464,63784229.97076288,63445912.68866186,62200642.63248288,68275295.15475217,66654659.279236756,64838024.97779053
O14579,-0.0001,0.0006,0.0001,40892633.496133216,40578320.53661161,41113436.78523883,35883544.802280426,40377291.71117541,36453853.432807714,38713193.32616259,40936863.37458266,39783377.32219357,40766529.27303757
Q05639,0.0759,0.6749,0.0001,16592362.235973215,17545444.476215053,15626092.24333179,15626092.24333179,16636167.268820563,15002346.886042304,17189074.82120257,17486764.95365274,17682239.23698079,18136787.454287983
Q99942,-0.0071,0.029,0.0001,4851082.182988173,4513481.145337231,3980075.7826617826,3900504.265379388,5202255.154272667,4930657.119922572,4632359.75965755,4317377.311305637,4005141.4925591084,4190829.798384883
Q5VZL5,-0.0047,0.0288,0.0001,8787394.421694081,9112749.505219745,8906172.287986083,9006772.247020306,8874182.732468575,7990991.559977155,8918565.135736493,9052116.679350102,8996391.037223686,9097634.28280307
Q96EY8,-0.1254,0.4366,0.0001,30665589.51898727,40044780.89007118,42863395.96340279,54239338.96004425,28806153.02510855,30445257.727141812,29716614.73207756,35348137.123258784,41016375.931574196,41855811.7055058
Q96GX9,0.0176,0.1332,0.0001,59608616.36183692,65346173.39674493,60396419.14200284,63324594.59396028,66015206.06441804,59545226.00845234,64565268.45672483,63927685.22231425,63827509.48849621,63112064.879938655
Q9NXS2,0.009,0.0343,0.0001,696567.72374489,794629.3525056398,845496.0036517453,883959.9434722273,634005.4515538237,779377.3124872233,670006.8036173403,767442.3371029668,834063.4945592746,785220.1937764001
Q96NT1,0.0264,0.1507,0.0001,9201754.655527428,8222052.937414573,9287640.823823059,10399434.688121688,9683391.948383471,9029475.83258187,9328882.814459777,9250787.924726149,9367242.67151914,10187896.199823456
Q8NHH9,-0.05,0.4231,0.0001,8885037.471676826,9652218.473618675,9492784.818620993,9667194.113337781,9144806.48198697,8555208.71016526,8683238.079918707,9367242.67151914,9071196.087747728,9071196.087747728
Q13362,-0.0387,0.296,0.0001,8046367.942333589,7703883.628771191,7725777.080578834,7983190.791459444,7968749.413496275,7764037.793009482,7477187.032325696,7406367.621323454,7477187.032325696,7835037.939598028
Q9NP79,-0.0233,0.1841,0.0001,25484112.93133569,25831580.475457806,24742630.807696883,24137354.050840743,25433912.444299262,23854293.956013206,23831396.682606183,25170529.843828615,24045408.49778815,25336557.644329436
O60925,0.1907,1.1975,0.0001,79037326.95689571,60564759.97783267,83515722.71998262,86607965.93919516,81397999.93144965,100603537.20002428,98333369.26345454,69963131.55236927,88014756.52411202,84640460.44728208
A1L0T0,0.0447,0.2465,0.0001,1053145.6323701993,998596.752931479,1126196.9514187586,1071199.7808892068,975539.3013509887,997371.4772831819,991255.5205462645,1166987.105862406,1106214.4101940214,1071199.7808892068
Q7Z2W4,0.0239,0.1816,0.0001,39307445.94669808,39424572.6240281,38713193.32616259,36601138.264085904,38155458.83756772,39751247.19881005,37898931.79703415,37059834.68305195,38252428.3382553,40229434.70806342
Q96RS0,-0.0467,0.3089,0.0001,3470336.1888666153,3630570.5570274056,3520626.303641386,3392878.6012327233,3441087.86558533,2951596.7258688984,3376486.4564466216,3574646.230266694,3353140.118565192,3459403.076086553
Q96FZ2,0.0193,0.1323,0.0001,12470641.200044554,12881412.91251815,12369986.413917644,13698849.523564471,13173899.923948962,12584157.006455235,13339759.121890185,12728183.550944073,12758296.180347115,13328649.280867191
A0MZ66,-0.0208,0.179,0.0001,118317169.21394901,125420273.51413716,123452324.45470141,124963520.31044102,123955822.59151484,121754078.55066,116799250.0480689,120317731.45349726,119649184.25557682,121982281.17308956
P09622,0.0261,0.1993,0.0001,697364309.875561,740242860.4729749,707925901.1899863,727935988.0849999,686415909.2200495,740242860.4729749,686415909.2200495,714568684.8707638,727935988.0849999,714568684.8707638
Q9BS16,0.1165,0.7489,0.0001,3438796.2321581673,2859392.8226857814,3259600.9599593137,3523650.4408508423,3912178.590556184,3618993.259580868,3959238.731595936,3804696.805647805,3322531.714911289,3526713.867955829
Q6P2I3,0.0634,0.3671,0.0001,4179341.130685759,4429407.749276013,3973691.2748687575,4226470.501391795,4453387.194568448,3623889.58897626,4673632.516184129,5135219.201744169,4223909.518518507,4323963.817145273
P82980,0.0643,0.4241,0.0001,9006772.247020306,10351469.268862598,9022484.005946102,9974796.721705882,11233247.412050946,9901264.676708544,10734493.690481763,11122433.831423294,10225180.820515363,9280998.65465205
P14678,0.063,0.6304,0.0001,174046850.88403705,178659169.52766532,175476145.40858802,168272523.09173992,189395980.19793728,188656601.09060568,184699704.85058647,189395980.19793728,178180780.7709044,174046850.88403705
P62899,0.0056,0.0339,0.0001,16834122.441341594,15693111.277153935,16619138.93676846,14615059.633867446,14992766.068811717,15329435.54728704,15412366.687498825,16482459.264117094,15706066.33826484,15264237.41443878
Q13813,-0.011,0.0816,0.0001,86925582.26561795,91274260.54631269,91564277.7947144,95329575.08043596,86607965.93919516,88475716.85327888,85536683.78882217,88175702.5654825,89172689.21671474,91950251.18915786
O95831,0.0245,0.2118,0.0001,76219773.75598533,79576646.12409997,74277596.65352412,78184254.65495524,76450168.20466721,77155822.131116,77483042.01259193,78084715.31424157,75971127.13725306,78184254.65495524
P20339,0.0012,0.0062,0.0001,10840615.383973954,10480659.600627657,9826018.263941156,10088489.939288223,8893678.484087382,10256036.388616769,9244371.70937115,9952338.674357988,10267433.446428366,9882969.242312223
Q9HCM1,-0.0635,0.4455,0.0001,1210703.8330509786,1217342.1898608038,1228599.5079975051,1236523.039243142,1225396.240849179,1124642.6313659723,1168844.678561089,1188811.189896023,1102145.772321474,1206440.1363351373
Q9Y3A3,0.029,0.1873,0.0001,19369733.246835288,21658937.55852711,18303467.754459236,21777016.207842335,21190953.08382132,19325953.238583833,21361791.98149536,22095402.86234162,20722764.767362382,19701883.74407113
P33991,-0.024,0.1753,0.0001,100802335.20106879,97184415.10203831,99149686.15391979,89644571.10371104,87679901.99952748,94866810.6577257,87095921.70799157,94430548.86155404,95567780.00140812,89468422.91336216
Q9NVH2,-0.0543,0.3296,0.0001,1085350.0959605975,1171774.4277231132,1113722.70184656,1087435.695216288,1034320.008655278,979713.3339482022,977901.6693294416,1139362.0910698646,1103489.0706153181,1030964.8605576718
A2RRP1,0.0107,0.0572,0.0001,4208105.051592608,3893844.0661122636,4241355.733776048,3856569.314099193,3749562.524191088,3969169.2192674647,3645431.469813382,4320809.455887042,4096661.3021084634,3851104.338169184
P83369,0.0323,0.1683,0.0001,489405.65294803586,531407.564890451,528630.0566634593,574780.9811973659,511074.08394182683,484731.2840585289,552759.1706625371,525713.1584344106,529440.5647089205,572810.7767988984
Q9UKT5,0.0006,0.0026,0.0001,843915.9178361186,809666.3924685393,855832.7667229908,764895.3331231109,773015.0248128275,710077.6881460405,775332.7231391713,914106.510207617,864940.2024117785,742029.2335924733
P50995,0.0077,0.0434,0.0001,18854063.024565652,19139653.15448462,20483094.75086927,19593759.613885853,17563220.80718669,18632579.89442975,17220839.873499457,21260880.938883144,18792638.622254636,19209012.116232563
O75150,0.0033,0.0201,0.0001,15603960.438991956,15614742.797279168,15976172.395418633,15264237.41443878,15865259.905888235,17038349.699691556,14821611.300934233,15221188.015882358,14854105.97065826,15678911.838925496
Q8WVJ2,-0.0336,0.2216,0.0001,20563521.197658908,20206921.78252082,18524608.537546568,17644325.321047444,20778158.45978408,19812738.001313806,19256646.66956813,17563220.80718669,18136787.454287983,19587007.582466967
O43491,0.021,0.1736,0.0001,105732579.23719686,103536304.53500244,105915193.6902987,104884222.35943174,99687042.71139018,106274939.00044864,100603537.20002428,108508646.69925994,105079813.19915077,101085160.40051895
Q9UIV1,-0.0238,0.1392,0.0001,1646418.1489422477,1780063.528961231,1796843.6631879583,1724007.3327454226,1772602.7181636482,1638039.1637521267,1719598.4448127814,1790592.4157074466,1717440.9194231604,1616857.2048472476
Q16698,-0.0432,0.3423,0.0001,44815653.24115381,43505596.09551158,40693175.781811565,37683081.78544312,41490884.01026479,38252428.3382553,39611152.72598533,40619478.73420111,39988985.35052992,41305801.49699371
O43670,0.0066,0.0349,0.0001,85458818.1699349,82786819.00885823,83460195.25502037,86084758.97476296,104884222.35943174,88332916.49080594,93741680.99740171,83722572.1850369,85970582.16424428,88014756.52411202
O94851,0.179,1.2718,0.0001,2247472.3248960073,2415638.8834236325,2307885.517026979,2514449.7473822245,2985691.30468462,2563990.9871866023,2954433.693245685,3174795.8410405396,2883395.407018621,2391847.7352764285
P31939,-0.013,0.0927,0.0001,96505927.41794133,96240275.05778494,95329575.08043596,85742159.05383484,87809207.496621,88014756.52411202,85970582.16424428,94711668.41952778,93674010.02414879,90040754.4891783
O75347,0.1239,0.4532,0.0001,659613232.4691434,454775974.89036196,714568684.8707638,720889362.5381404,727935988.0849999,823591431.726989,829045355.4482033,508173171.2031336,675297249.2675357,697364309.875561
Q92585,-0.0054,0.0239,0.0001,2652069.8815085543,2588499.2149913027,2766735.33090499,3050059.5716612227,3032521.8717582356,2656670.510132311,2909678.715564066,2443814.568544062,2814792.0641238256,3059628.2860401804
P46777,0.0721,0.5128,0.0001,35090382.30485773,34178475.676432274,36882962.39101116,28995201.53177993,30629201.69673112,33368129.023827247,32347357.152324814,38252428.3382553,35302247.52219629,33098875.08686643
P82914,0.0607,0.3553,0.0001,1420518.6380564864,1273743.841182242,1428229.5972505806,1246601.7478691733,1205615.1577887943,1405492.6904172979,1258454.6173543741,1436704.480578641,1392992.9444603552,1289422.4797126318
Q9NRG4,-0.0375,0.1412,0.0001,1115798.3867973944,1175795.0836440884,1258454.6173543741,1448095.1098153796,891287.8786009003,1156671.9249668943,1020340.3043024559,1103489.0706153181,1207969.5017867163,1187152.2425592563
Q9NPF4,0.039,0.1377,0.0001,37586688.51482947,44222230.24013724,33835608.30211004,37258630.217893586,37683081.78544312,54212430.395723395,36453853.432807714,34178475.676432274,33730692.45836557,34648492.29330964
Q13637,0.0187,0.0975,0.0001,1616857.2048472476,1535697.3904770713,1552535.4391394402,1434502.5977312436,1507247.3372581517,1585436.2197561127,1518437.2930081415,1673627.1036287325,1436704.480578641,1446580.5114249608
P40855,0.101,0.8836,0.0001,69525207.03952578,58962073.32334646,70593390.6102471,72621415.75633077,74714454.87926802,70923363.44795145,77797231.47586362,74476419.99983135,70821871.38643803,73685964.03450596
O43164,-0.0678,0.4749,0.0001,4842889.450557255,5088797.42170181,5224160.064419625,5802586.888051825,5107675.924093444,4480288.176059123,5103519.202659735,4830043.427875786,4898268.2041466115,5289324.9152301755
