Accession,T37.0,T47.4,T51.0,T53.9,T56.8,T59.9,T62.5,T65.6,T69.0,RSD
SLC7A1,0.9999,0.8565,0.9281,0.9646,0.9156,0.761,0.6259,0.4379,0.2037,0.0
SLC7A11,0.9999,0.8109,0.7813,0.7718,0.7293,0.6641,0.4717,0.246,0.2022,0.0
SLC7A5,0.9999,0.895,0.8065,0.7801,0.7628,0.9136,0.615,0.3183,0.2664,0.0
SLC7A6,0.9999,0.9015,0.851,1.0077,0.9901,1.243,0.8212,0.4044,0.3469,0.0
SLC9A1,0.9999,0.8615,0.6887,0.6033,0.4393,0.2455,0.1494,0.0856,0.0446,0.0
SLC9A3R1,0.9999,1.0096,0.8068,0.7261,0.5538,0.4548,0.2494,0.1852,0.2443,0.0
SLCO4A1,0.9999,0.8392,0.7962,0.6793,0.5808,0.847,0.7345,0.4081,0.4858,0.0
SNAP23,0.9999,0.8543,0.7058,0.7275,0.9027,2.2971,2.7271,2.3881,3.5186,0.0
SNAP29,0.9999,0.8914,0.6552,0.4968,0.436,0.5185,0.3807,0.3082,0.3113,0.0
SNX6,0.9999,0.7517,0.3118,0.0951,0.058,0.0026,0.0173,0.0169,0.0087,0.0
SNX9,0.9999,0.7915,0.3503,0.1016,0.1112,0.127,0.1415,0.1641,0.1698,0.0
SORT1,0.9999,0.7704,0.7454,0.7686,0.6131,0.4891,0.6007,0.4769,0.4528,0.0
SPINT1,0.9999,0.8337,0.7231,0.7822,0.7283,0.5775,0.3653,0.2334,0.2549,0.0
SPN,0.9999,0.7832,0.6833,0.5723,0.5418,0.9656,0.9603,0.6114,0.7681,0.0
SPPL2B,0.9999,0.8653,0.7181,0.8593,0.6368,0.6804,0.6147,0.3478,0.1836,0.0
SPTA1,0.9999,0.6458,0.2991,0.0962,0.0676,0.0608,0.0221,0.0218,0.0117,0.0
STEAP3,0.9999,0.715,0.6583,0.1956,0.1249,0.1284,0.0629,0.0313,0.01,0.0
STIM1,0.9999,0.848,0.7021,0.3282,0.185,0.124,0.1157,0.0393,0.0685,0.0
STOM,0.9999,1.009,0.9939,1.0696,2.291,3.6319,4.4213,2.9401,1.9514,0.0
STOML2,0.9999,0.8232,0.7031,0.4776,0.4217,0.9786,1.814,1.564,0.2944,0.0
STRAP,0.9999,0.7887,0.6194,0.4918,0.4719,0.5315,0.2312,0.2092,0.2201,0.0
STX3,0.9999,1.1824,1.0432,1.0132,1.0117,0.6869,0.4781,0.2153,0.1685,0.0
STX4,0.9999,0.9258,0.626,0.349,0.3263,0.2947,0.2734,0.2169,0.2154,0.0
STX7,0.9999,0.7482,0.7826,0.7062,0.5949,0.772,1.2401,1.24,1.8081,0.0
STXBP2,0.9999,0.663,0.2873,0.2338,0.1642,0.0617,0.0745,0.0597,0.0887,0.0
STXBP3,0.9999,0.7689,0.3505,0.1762,0.1733,0.0941,0.0695,0.0523,0.0518,0.0
SUCLG1,0.9999,0.7934,0.5136,0.1195,0.0434,0.0379,0.0476,0.055,0.0549,0.0
SUCLG2,0.9999,0.892,0.6944,0.2126,0.0805,0.0998,0.0633,0.0696,0.0611,0.0
SYPL1,0.9999,0.9231,1.0099,1.2008,1.166,1.1717,1.2356,1.4308,1.8596,0.0
TAGLN2,0.9999,0.9308,0.5906,0.2488,0.1533,0.1707,0.1063,0.0694,0.0854,0.0
TBCD,0.9999,0.8178,0.5999,0.01,0.01,0.01,0.0668,0.0312,0.01,0.0
TBXA2R,0.9999,0.7567,0.7222,0.6108,0.478,0.5981,0.1066,0.0249,0.0226,0.0
TCTN3,0.9999,0.8382,0.7002,0.5412,0.4312,0.268,0.4145,0.261,0.3399,0.0
TES,0.9999,0.9099,0.7003,0.3185,0.0971,0.0387,0.0317,0.018,0.0167,0.0
TFPI,0.9999,0.9029,0.7603,0.7657,0.7582,0.8966,0.7189,0.4791,0.4687,0.0
TFR2,0.9999,0.7861,0.764,0.6946,0.6023,0.6141,0.6917,0.4059,0.3571,0.0
TFRC,0.9999,0.9021,0.9863,0.8999,0.8394,0.8096,1.1961,1.1371,0.7152,0.0
TGFB1,0.9999,0.9626,0.9398,0.6934,0.5357,0.4747,0.5445,0.3629,0.3507,0.0
TGFBR3,0.9999,0.8051,0.5936,0.4814,0.318,0.3194,0.2996,0.2142,0.242,0.0
TGM2,0.9999,0.7729,0.6158,0.3525,0.0566,0.0061,0.01,0.0193,0.0024,0.0
TGOLN2,0.9999,0.9558,1.0597,1.0319,1.7647,2.0891,8.0263,11.1256,17.3333,0.0
TICAM2,0.9999,1.0396,1.1193,0.951,1.0409,0.4453,0.3246,0.1946,0.185,0.0
TIMP1,0.9999,0.9241,0.8035,0.7666,0.5789,0.5099,0.5579,0.4634,0.4206,0.0
TLN1,0.9999,0.8663,0.2853,0.0679,0.0648,0.0417,0.0279,0.0213,0.0236,0.0
TLR9,0.9999,0.9034,0.8516,0.5566,0.2184,0.2425,0.2076,0.1639,0.1992,0.0
TM9SF2,0.9999,0.9826,0.8412,0.5933,0.4952,0.3066,0.3574,0.2843,0.2927,0.0
TMED10,0.9999,1.0317,1.0763,0.8635,0.4972,0.3324,0.4519,0.3409,0.5242,0.0
TMEM2,0.9999,0.87,0.7538,0.6628,0.4828,0.3354,0.3122,0.2225,0.2432,0.0
TMEM30A,0.9999,0.9181,0.861,0.8786,0.6672,0.2587,0.161,0.1713,0.2593,0.0
TMEM33,0.9999,0.7182,0.5653,0.538,0.5281,0.4171,0.3986,0.2693,0.1416,0.0
TMEM8,0.9999,0.8303,0.7176,0.7431,0.6654,0.5702,0.482,0.3858,0.2723,0.0
TNFRSF10A,0.9999,0.7758,0.5667,0.4585,0.4003,0.3741,0.4142,0.2856,0.3353,0.0
TNFRSF10B,0.9999,0.8475,0.7605,0.6024,0.5461,0.502,0.4821,0.2349,0.3476,0.0
TNFRSF1B,0.9999,0.9106,0.7261,0.7519,0.8001,0.8665,0.8425,0.5807,0.7487,0.0
TNFRSF8,0.9999,0.7683,0.6011,0.5885,0.6114,0.7688,0.6874,0.4519,0.5588,0.0
TNFSF9,0.9999,0.8425,0.7323,0.6578,0.5735,0.5958,0.599,0.4279,0.5438,0.0
TOR2A,0.9999,0.7922,0.726,0.2622,0.2398,0.297,0.2964,0.1745,0.2054,0.0
TPBG,0.9999,1.076,0.8922,0.7341,0.5911,0.3778,0.3344,0.314,0.1742,0.0
TPCN1,0.9999,0.8501,0.9417,0.9732,0.8888,0.7107,0.8505,0.3912,0.1666,0.0
TRPM4,0.9999,0.7982,0.6033,0.4699,0.0876,0.0207,0.0308,0.0413,0.0514,0.0
TRPM7,0.9999,0.9266,0.522,0.146,0.1624,0.0718,0.0421,0.0525,0.0822,0.0
TRPV2,0.9999,0.8716,0.7973,0.7887,0.3985,0.0252,0.0159,0.0188,0.015,0.0
TSPAN14,0.9999,0.8406,0.7387,0.7241,0.5601,0.3676,0.3343,0.221,0.1897,0.0
TSPAN31,0.9999,0.7876,0.8264,0.9602,1.1245,1.4178,2.8587,3.8013,3.6699,0.0
TSPAN4,0.9999,0.7909,0.7205,0.6928,0.6897,0.8126,0.4506,0.3959,0.39,0.0
TUBB2C,0.9999,0.8295,0.8817,0.7705,0.5881,0.6209,0.0848,0.0888,0.1443,0.0
TXNDC13,0.9999,0.8211,0.8547,0.6202,0.0169,0.3573,0.5065,0.3497,0.3847,0.0
TXNDC4,0.9999,0.8719,0.8777,0.5995,0.4745,0.3513,0.5114,0.359,0.5068,0.0
TYRO3,0.9999,0.7225,0.3992,0.089,0.0279,0.0343,0.0506,0.048,0.037,0.0
UAP1,0.9999,0.9271,0.8768,0.7351,0.1801,0.1277,0.1205,0.103,0.1556,0.0
UNC5B,0.9999,0.8713,0.2847,0.0889,0.0451,0.1179,0.0432,0.0257,0.0235,0.0
USP14,0.9999,0.7811,0.3674,0.0593,0.0576,0.0572,0.0608,0.0199,0.0309,0.0
VAMP7,0.9999,0.9765,0.9152,0.5708,0.2694,0.0792,0.176,0.1651,0.1937,0.0
VAPA,0.9999,0.8629,0.7694,0.5982,0.5291,0.4078,0.2137,0.1117,0.154,0.0
VASN,0.9999,0.8129,0.775,0.6694,0.6002,0.5024,0.3264,0.218,0.2445,0.0
VASP,0.9999,0.6312,0.2138,0.066,0.0513,0.1054,0.1274,0.1024,0.1258,0.0
VCL,0.9999,0.9039,0.8643,0.8653,0.7876,1.8371,0.2948,0.0995,0.0655,0.0
VDAC1,0.9999,0.9586,0.9698,0.9756,0.8048,0.9181,1.1271,0.8706,1.3769,0.0
VIM,0.9999,0.8792,0.9004,0.3524,0.1861,0.0918,0.1447,0.081,0.1082,0.0
VTN,0.9999,0.845,0.6619,0.5514,0.4183,0.4885,0.4214,0.3433,0.4038,0.0
XK,0.9999,0.8253,0.8053,0.801,0.8994,0.897,0.8049,0.581,0.6831,0.0
XRCC5,0.9999,0.178,0.1036,0.0607,0.0604,0.0749,0.0791,0.0639,0.0393,0.0
YIPF3,0.9999,0.9348,1.0662,1.1478,1.128,1.3094,1.744,1.2919,0.952,0.0
YWHAH,0.9999,0.8745,0.6626,0.3849,0.1799,0.0895,0.0403,0.0294,0.0404,0.0
ZDHHC5,0.9999,1.7468,0.8915,1.0312,2.0028,5.543,4.5684,1.6005,1.3064,0.0
ZYX,0.9999,0.9566,0.8107,0.6813,0.4978,0.7502,0.4037,0.2995,0.4243,0.0
